"","program","description","costA","ward","year","cost","costB"
"466","Street Cul-de-Sac Menu ","W 14TH ST & S UNION AVE","$31,003.79","11",2021,31003.79,NA
"467","Street Light Upgrade Menu ","3255 S THROOP ST","$500.00","11",2021,500,NA
"468","Street Light Upgrade Menu ","3405 S UNION AVE; 2955 S UNION AVE","$1,000.00","11",2021,1000,NA
"469","Street Light Upgrade Menu ","3512 S PARNELL AVE","$500.00","11",2021,500,NA
"470","Street Light Upgrade Menu ","3600 S UNION AVE","$500.00","11",2021,500,NA
"471","Street Light Upgrade Menu ","3623 S WALLACE ST","$500.00","11",2021,500,NA
"472","Street Light Upgrade Menu ","3645 S PARNELL AVE","$500.00","11",2021,500,NA
"473","Street Light Upgrade Menu ","4231 S HALSTED ST","$500.00","11",2021,500,NA
"474","Street Light Upgrade Menu ","4405 S NORMAL AVE","$500.00","11",2021,500,NA
"475","Street Light Upgrade Menu ","454 W 45TH ST","$500.00","11",2021,500,NA
"476","Street Light Upgrade Menu ","519 W 44TH PL","$500.00","11",2021,500,NA
"477","Street Light Upgrade Menu ","628 W 44TH ST","$500.00","11",2021,500,NA
"478","Street Light Upgrade Menu ","836 W CULLERTON ST","$500.00","11",2021,500,NA
"479","Street Light Upgrade Menu ","ON W 27TH ST FROM S HALSTED ST (800 W) TO S SENOUR AVE (900 W)","$6,000.00","11",2021,6000,NA
"480","Street Resurfacing Menu ","2852 S WALLACE ST","$16,400.09","11",2021,16400.09,NA
"481","Street Resurfacing Menu ","ON S GRATTEN AVE FROM S LYMAN ST (3000 S) TO W 31ST ST (3100 S)","$37,726.14","11",2021,37726.14,NA
"482","Street Resurfacing Menu ","ON S LOWE AVE FROM W 36TH ST (3600 S) TO W 37TH ST (3700 S)","$69,963.82","11",2021,69963.82,NA
"483","Street Resurfacing Menu ","ON S NORMAL AVE FROM W 28TH PL (2830 S) TO W 29TH ST (2900 S)","$29,840.43","11",2021,29840.43,NA
"484","Street Resurfacing Menu ","ON S UNION AVE FROM W 36TH ST (3600 S) TO W 37TH ST (3700 S)","$72,991.05","11",2021,72991.05,NA
"485","Street Resurfacing Menu ","ON W 44TH PL FROM S UNION AVE (700 W) TO S HALSTED ST (800 W)","$35,710.38","11",2021,35710.38,NA
"486","Street Speed Hump Menu ","4747 S UNION AVE; ON S UNION AVE FROM W 47TH PL (4730 S) TO W 48TH ST (4800 S)","$2,350.00","11",2021,2350,NA
"487","Street Speed Hump Menu ","ON S LOCK ST FROM S HILLOCK AVE (2820 S) TO S GROVE ST (2839 S); 2830 S LOCK ST","$2,350.00","11",2021,2350,NA
"488","Street Speed Hump Menu ","ON S RUBLE ST FROM W 16TH ST (1600 S) TO W 18TH ST (1800 S)","$2,350.00","11",2021,2350,NA
"489","Street Speed Hump Menu ","ON S THROOP ST FROM W 31ST ST (3100 S) TO W 31ST PL (3130 S)","$2,350.00","11",2021,2350,NA
"490","Street Speed Hump Menu ","ON S UNION AVE FROM W 16TH ST (1600 S) TO W 17TH PL (1730 S)","$4,700.00","11",2021,4700,NA
"491","Street Traffic Circle Menu ","28TH PL & S WELLS ST; W 29TH ST & S SHIELDS AVE; W 30TH ST & S SHIELDS AVE; W 30TH","$110,224.00","11",2021,110224,NA
"492","Viaduct Improvement Menu ","ON W 25TH PL FROM S CANAL ST (440 W) TO S STEWART AVE (400 W)","$16,728.79","11",2021,16728.79,NA
"493","Viaduct Improvement Menu ","W 45TH ST & S STEWART AVE","$39,784.82","11",2021,39784.82,NA
"494","1 POD Camera: 2059 W 35th St","2059 W 35TH ST","$24,776.00","12",2021,24776,NA
"495","1 POD Camera: 2326 S Washtenaw","S WASHTENAW AVE & W 23RD PL","$24,776.00","12",2021,24776,NA
"496","In-Road State Law Stop For Pedestrians Signs","W 33RD ST & S ASHLAND AVE; 3109 S ARCHER AVE","$21,942.00","12",2021,21942,NA
"497","Alley Apron Menu ","2732 W 36TH ST","$10,482.29","12",2021,10482.29,NA
"498","Alley Apron Menu ","2814 W 40TH ST","$11,379.45","12",2021,11379.45,NA
"499","Alley Apron Menu ","2815 W 40TH ST; 2817 W 40TH ST","$16,222.64","12",2021,16222.64,NA
"500","Alley Apron Menu ","2846 W 42ND ST","$18,259.79","12",2021,18259.79,NA
"501","Alley Apron Menu ","3115 W 40TH PL","$15,028.01","12",2021,15028.01,NA
"502","Alley Apron Menu ","3514 S WOOD ST","$5,303.98","12",2021,5303.98,NA
"503","Alley Apron Menu ","3515 S WOOD ST","$8,098.10","12",2021,8098.1,NA
"504","Alley Apron Menu ","3738 S HOMAN AVE","$9,734.76","12",2021,9734.76,NA
"505","Alley Resurfacing Menu ","S ALBANY AVE & W 39TH PL&W 40TH ST & S KEDZIE AVE","$61,130.35","12",2021,61130.35,NA
"506","Alley Resurfacing Menu ","S ALBANY AVE & W PERSHING RD&W 39TH PL & S KEDZIE AVE","$58,798.62","12",2021,58798.62,NA
"507","Alley Resurfacing Menu ","S ASHLAND AVE & W 32ND PL&W 33RD ST & S PAULINA ST","$13,558.27","12",2021,13558.27,NA
"508","Alley Resurfacing Menu ","S KEDZIE AVE & W 37TH PL&W 38TH ST & S ALBANY AVE","$63,996.07","12",2021,63996.07,NA
"509","Alley Resurfacing Menu ","S KEDZIE AVE & W 38TH PL&W PERSHING RD & S ALBANY AVE","$77,613.42","12",2021,77613.42,NA
"510","Alley Resurfacing Menu ","S SACRAMENTO AVE & W 39TH PL&W 40TH ST & S ALBANY AVE","$46,635.74","12",2021,46635.74,NA
"511","Alley Resurfacing Menu ","S SAWYER AVE & W 23RD ST&W 24TH ST & S SPAULDING AVE","$48,812.91","12",2021,48812.91,NA
"512","Alley Resurfacing Menu ","S SAWYER AVE & W 24TH ST&W 25TH ST & S SPAULDING AVE","$48,606.11","12",2021,48606.11,NA
"513","Alley Resurfacing Menu ","S SAWYER AVE & W 26TH ST&W 27TH ST & S SPAULDING AVE","$51,315.07","12",2021,51315.07,NA
"514","Alley Resurfacing Menu ","W 23RD ST & S WHIPPLE ST&S ALBANY AVE & W 24TH ST","$44,535.74","12",2021,44535.74,NA
"515","Alley Resurfacing Menu ","W 32ND PL & S ASHLAND AVE&S PAULINA ST & W 33RD ST; 1614 W 33RD ST","$14,010.46","12",2021,14010.46,NA
"516","Alley Speed Hump Menu ","3750 S KEDZIE AVE; S KEDZIE AVE & W 37TH PL&S SPAULDING AVE & W 38TH ST","$700.00","12",2021,700,NA
"517","Alley Speed Hump Menu ","S CALIFORNIA AVE & W 35TH ST&W 36TH ST & S MOZART ST","$2,100.00","12",2021,2100,NA
"518","Alley Speed Hump Menu ","S HERMITAGE AVE & W 34TH ST&W 35TH ST & S WOOD ST","$700.00","12",2021,700,NA
"519","Alley Speed Hump Menu ","S SACRAMENTO AVE & W 37TH PL&W 38TH ST & S ALBANY AVE","$2,800.00","12",2021,2800,NA
"520","Alley Speed Hump Menu ","S WESTERN AVE & W 34TH PL&W 35TH ST & S ARTESIAN AVE","$2,100.00","12",2021,2100,NA
"521","Diagonal Parking Menu ","$7,245.00","$7,245.00","12",2021,7245,NA
"522","Floodlight Menu ","2613-2631 W 23RD PL","$2,850.00","12",2021,2850,NA
"523","In-Road State Law Stop For Pedestrians Signs","W 23RD ST & S MARSHALL BLVD","$600.00","12",2021,600,NA
"524","Sidewalk Menu ","2259 S WHIPPLE ST","$17,228.70","12",2021,17228.7,NA
"525","Sidewalk Menu ","2650 S KEDZIE AVE","$4,795.28","12",2021,4795.28,NA
"526","Sidewalk Menu ","2733 W 35TH PL","$2,959.15","12",2021,2959.15,NA
"527","Sidewalk Menu ","2743 W 35TH PL","$2,664.44","12",2021,2664.44,NA
"528","Sidewalk Menu ","3326-3332 W PERSHING RD","$11,416.74","12",2021,11416.74,NA
"529","Sidewalk Menu ","3350 S WOOD ST","$2,671.52","12",2021,2671.52,NA
"530","Sidewalk Menu ","3401 S HERMITAGE AVE","$20,129.86","12",2021,20129.86,NA
"531","Sidewalk Menu ","3412 S BELL AVE","$3,270.96","12",2021,3270.96,NA
"532","Sidewalk Menu ","3414 S BELL AVE; 3426-3428 S BELL AVE","$9,342.77","12",2021,9342.77,NA
"533","Sidewalk Menu ","3518 S MAPLEWOOD AVE","$371.70","12",2021,371.7,NA
"534","Sidewalk Menu ","3531 S WOOD ST; 3533 S WOOD ST; 3532 S WOOD ST","$5,502.34","12",2021,5502.34,NA
"535","Sidewalk Menu ","3534 S WOOD ST","$1,897.44","12",2021,1897.44,NA
"536","Sidewalk Menu ","3616 S ASHLAND AVE","$6,990.08","12",2021,6990.08,NA
"537","Sidewalk Menu ","3635 S HONORE ST","$9,797.94","12",2021,9797.94,NA
"538","Sidewalk Menu ","3708 S HONORE ST; 3712 S HONORE ST","$6,539.27","12",2021,6539.27,NA
"539","Sidewalk Menu ","3719 S DAMEN AVE","$221.84","12",2021,221.84,NA
"540","Sidewalk Menu ","3743 S WOOD ST","$9,850.82","12",2021,9850.82,NA
"541","Sidewalk Menu ","3754 S PAULINA ST","$4,140.38","12",2021,4140.38,NA
"542","Sidewalk Menu ","3802 S WOLCOTT AVE","$3,595.46","12",2021,3595.46,NA
"543","Sidewalk Menu ","3806-3810 S ALBANY AVE","$10,489.96","12",2021,10489.96,NA
"544","Sidewalk Menu ","S MARSHALL BLVD & W 21ST ST","$38,840.52","12",2021,38840.52,NA
"545","Street Cul-de-Sac Menu ","S BELL AVE & W 35TH ST","$33,159.12","12",2021,33159.12,NA
"546","Street Light Upgrade Menu ","2818 W 40TH ST","$500.00","12",2021,500,NA
"547","Street Light Upgrade Menu ","3537 S MARSHFIELD AVE; 3401 W 38TH ST; 3517 S MARSHFIELD AVE","$1,500.00","12",2021,1500,NA
"548","Street Resurfacing Menu ","ON S ARTESIAN AVE FROM W 40TH ST (4000 S) TO W 42ND ST (4200 S)","$119,146.51","12",2021,119146.51,NA
"549","Street Resurfacing Menu ","ON S ARTESIAN AVE FROM W PERSHING RD (3900 S) TO W 40TH ST (4000 S)","$59,779.54","12",2021,59779.54,NA
"550","Street Resurfacing Menu ","ON S MAPLEWOOD AVE FROM W 40TH ST (4000 S) TO W 42ND ST (4200 S)","$123,994.08","12",2021,123994.08,NA
"551","Street Resurfacing Menu ","ON S TROY ST FROM W CERMAK RD (2200 S) TO W 23RD ST (2300 S)","$56,106.67","12",2021,56106.67,NA
"552","Street Resurfacing Menu ","ON W 34TH PL FROM 2441 W TO S WESTERN AVE (2400 W)","$44,662.55","12",2021,44662.55,NA
"553","Street Resurfacing Menu ","ON W 37TH PL FROM S WASHTENAW AVE (2700 W) TO S CALIFORNIA AVE (2800 W)","$49,799.31","12",2021,49799.31,NA
"554","Street Resurfacing Menu ","ON W 38TH PL FROM 3552 W TO S ST LOUIS AVE (3500 W)","$50,859.33","12",2021,50859.33,NA
"555","Street Resurfacing Menu ","ON W 38TH PL FROM S CALIFORNIA AVE (2800 W) TO S FRANCISCO AVE (2900 W)","$50,164.93","12",2021,50164.93,NA
"556","Street Speed Hump Menu ","ON S HOYNE AVE FROM W 36TH ST (3600 S) TO W 37TH ST (3700 S)","$4,700.00","12",2021,4700,NA
"557","Street Speed Hump Menu ","ON S WOOD ST FROM W 36TH ST (3600 S) TO W 37TH ST (3700 S)","$4,700.00","12",2021,4700,NA
"558","Street Speed Hump Menu ","ON S WOOD ST FROM W 37TH ST (3700 S) TO W 38TH ST (3800 S)","$4,700.00","12",2021,4700,NA
"559","Street Speed Hump Menu ","ON W 33RD ST FROM S ASHLAND AVE (1600 W) TO S PAULINA ST (1700 W)","$4,700.00","12",2021,4700,NA
"560","Street Speed Hump Menu ","ON W 33RD ST FROM S PAULINA ST (1700 W) TO S WOOD ST (1800 W)","$4,700.00","12",2021,4700,NA
"561","Alley Apron Menu ","4101 W 57TH PL","$25,598.92","13",2021,25598.92,NA
"562","Alley Apron Menu ","5800 S KILDARE AVE","$14,997.92","13",2021,14997.92,NA
"563","Alley Apron Menu ","6000 S MEADE AVE","$26,735.02","13",2021,26735.02,NA
"564","Alley Resurfacing Menu ","3643 W 70TH ST; W 70TH ST & S LAWNDALE AVE&S CENTRAL PARK AVE & W 70TH PL","$27,475.46","13",2021,27475.46,NA
"565","Alley Speed Hump Menu ","6653 S KNOX AVE","$700.00","13",2021,700,NA
"566","Alley Speed Hump Menu ","6714 S KENNETH AVE","$700.00","13",2021,700,NA
"567","Bollard Menu ","4114 W 56TH PL","$876.74","13",2021,876.74,NA
"568","Bollard Menu ","5542 W 64TH PL","$4,990.22","13",2021,4990.22,NA
"569","Bollard Menu ","5901 W 64TH PL","$876.74","13",2021,876.74,NA
"570","Bollard Menu ","6311 W 59TH ST","$876.74","13",2021,876.74,NA
"571","Bollard Menu ","6642 S KILDARE AVE; 4308 W MARQUETTE RD","$4,990.22","13",2021,4990.22,NA
"572","Bollard Menu ","6714 S KENNETH AVE","$876.74","13",2021,876.74,NA
"573","Bollard Menu ","7254 S RIDGEWAY AVE","$876.74","13",2021,876.74,NA
"574","Concrete Alley Menu ","$31,505.16","$31,505.16","13",2021,31505.16,NA
"575","Concrete Alley Menu ","6037 W 64TH ST","$19,005.08","13",2021,19005.08,NA
"576","Concrete Alley Menu ","6124-6128 S NAGLE AVE","$12,162.51","13",2021,12162.51,NA
"577","Concrete Alley Menu ","6859 S KILDARE AVE","$11,455.44","13",2021,11455.44,NA
"578","Curb & Gutter Menu ","5551 S KILBOURN AVE","$3,440.41","13",2021,3440.41,NA
"579","Curb & Gutter Menu ","5844 S SAYRE AVE","$8,979.45","13",2021,8979.45,NA
"580","Curb & Gutter Menu ","5858 S SAYRE AVE","$2,001.39","13",2021,2001.39,NA
"581","Curb & Gutter Menu ","5914 S MOODY AVE","$3,259.87","13",2021,3259.87,NA
"582","Curb & Gutter Menu ","5918 S MCVICKER AVE","$1,283.37","13",2021,1283.37,NA
"583","Curb & Gutter Menu ","6156 S MULLIGAN AVE","$2,302.65","13",2021,2302.65,NA
"584","Curb & Gutter Menu ","6208-6210 W 63RD PL","$3,936.01","13",2021,3936.01,NA
"585","Curb & Gutter Menu ","6345 S KOMENSKY AVE","$3,137.38","13",2021,3137.38,NA
"586","Curb & Gutter Menu ","6400 S LA CROSSE AVE","$3,350.49","13",2021,3350.49,NA
"587","Curb & Gutter Menu ","6525 W 60TH ST","$1,180.94","13",2021,1180.94,NA
"588","Curb & Gutter Menu ","6534 S KEELER AVE","$2,542.19","13",2021,2542.19,NA
"589","Curb & Gutter Menu ","6543 S KEELER AVE","$451.65","13",2021,451.65,NA
"590","Curb & Gutter Menu ","6626 S KILPATRICK AVE","$5,294.13","13",2021,5294.13,NA
"591","Floodlight Menu ","6523 S KNOX AVE","$950.00","13",2021,950,NA
"592","Floodlight Menu ","W 55TH ST & S MULLIGAN AVE","$950.00","13",2021,950,NA
"593","Floodlight Menu ","W 61ST ST & S MULLIGAN AVE","$950.00","13",2021,950,NA
"594","Miscellaneous CDOT Projects ","5209 W 63RD PL","$660.00","13",2021,660,NA
"595","Sidewalk Menu ","3654 W 71ST ST","$17,944.61","13",2021,17944.61,NA
"596","Sidewalk Menu ","3734 W 69TH PL","$2,394.22","13",2021,2394.22,NA
"597","Sidewalk Menu ","3744 W 68TH PL","$7,326.62","13",2021,7326.62,NA
"598","Sidewalk Menu ","3748 W 70TH PL","$3,070.95","13",2021,3070.95,NA
"599","Sidewalk Menu ","3801 W 68TH PL","$4,840.48","13",2021,4840.48,NA
"600","Sidewalk Menu ","3825 W 66TH ST","$2,360.00","13",2021,2360,NA
"601","Sidewalk Menu ","3830 W 71ST ST","$16,997.84","13",2021,16997.84,NA
"602","Sidewalk Menu ","3943 W 66TH ST","$2,617.24","13",2021,2617.24,NA
"603","Sidewalk Menu ","4024 W 56TH PL","$381.14","13",2021,381.14,NA
"604","Sidewalk Menu ","4030 W 57TH ST","$2,139.34","13",2021,2139.34,NA
"605","Sidewalk Menu ","4037 W 56TH ST","$1,027.78","13",2021,1027.78,NA
"606","Sidewalk Menu ","4046 W 57TH ST","$5,854.69","13",2021,5854.69,NA
"607","Sidewalk Menu ","4119 W 59TH ST","$2,614.88","13",2021,2614.88,NA
"608","Sidewalk Menu ","4313 W 59TH ST","$2,199.52","13",2021,2199.52,NA
"609","Sidewalk Menu ","4513 W 65TH ST","$1,122.18","13",2021,1122.18,NA
"610","Sidewalk Menu ","4529 W 64TH PL","$3,106.94","13",2021,3106.94,NA
"611","Sidewalk Menu ","4548 W 65TH PL","$7,629.41","13",2021,7629.41,NA
"612","Sidewalk Menu ","$859.99","$859.99","13",2021,859.99,NA
"613","Sidewalk Menu ","$7,883.46","$7,883.46","13",2021,7883.46,NA
"614","Sidewalk Menu ","5519 S KOLMAR AVE","$1,938.74","13",2021,1938.74,NA
"615","Sidewalk Menu ","$2,224.30","$2,224.30","13",2021,2224.3,NA
"616","Sidewalk Menu ","5531 S KOLMAR AVE","$2,309.26","13",2021,2309.26,NA
"617","Sidewalk Menu ","5535 S TRIPP AVE","$1,441.96","13",2021,1441.96,NA
"618","Sidewalk Menu ","5536 S MOODY AVE","$1,800.68","13",2021,1800.68,NA
"619","Sidewalk Menu ","5538 W 65TH ST","$1,419.54","13",2021,1419.54,NA
"620","Sidewalk Menu ","5548 S KEDVALE AVE","$2,087.42","13",2021,2087.42,NA
"621","Sidewalk Menu ","5600 S KEELER AVE; 5606 S KEELER AVE","$2,975.96","13",2021,2975.96,NA
"622","Sidewalk Menu ","5601 S NEENAH AVE","$38,637.86","13",2021,38637.86,NA
"623","Sidewalk Menu ","5612 S MERRIMAC AVE","$1,918.44","13",2021,1918.44,NA
"624","Sidewalk Menu ","5645 S NEENAH AVE","$2,243.18","13",2021,2243.18,NA
"625","Sidewalk Menu ","5717 S NATCHEZ AVE","$5,037.68","13",2021,5037.68,NA
"626","Sidewalk Menu ","5728 S NAGLE AVE","$1,920.92","13",2021,1920.92,NA
"627","Sidewalk Menu ","5734 S NEW ENGLAND AVE","$2,977.14","13",2021,2977.14,NA
"628","Sidewalk Menu ","5743 S KOLMAR AVE","$381.14","13",2021,381.14,NA
"629","Sidewalk Menu ","5743 S NATCHEZ AVE","$5,802.08","13",2021,5802.08,NA
"630","Sidewalk Menu ","5746 S NEWLAND AVE","$3,249.25","13",2021,3249.25,NA
"631","Sidewalk Menu ","5747 S NEENAH AVE","$18,278.55","13",2021,18278.55,NA
"632","Sidewalk Menu ","5759 S NAGLE AVE","$3,799.60","13",2021,3799.6,NA
"633","Sidewalk Menu ","5759 S NATOMA AVE","$2,152.32","13",2021,2152.32,NA
"634","Sidewalk Menu ","5810 S MERRIMAC AVE","$3,511.21","13",2021,3511.21,NA
"635","Sidewalk Menu ","5816 S MCVICKER AVE","$784.70","13",2021,784.7,NA
"636","Sidewalk Menu ","$3,764.20","$3,764.20","13",2021,3764.2,NA
"637","Sidewalk Menu ","5827 S NEWLAND AVE","$5,902.50","13",2021,5902.5,NA
"638","Sidewalk Menu ","5834 S MELVINA AVE","$818.92","13",2021,818.92,NA
"639","Sidewalk Menu ","5855 S OAK PARK AVE","$3,622.60","13",2021,3622.6,NA
"640","Sidewalk Menu ","5858 W 63RD PL","$25,165.21","13",2021,25165.21,NA
"641","Sidewalk Menu ","5909 S NARRAGANSETT AVE","$1,596.78","13",2021,1596.78,NA
"642","Sidewalk Menu ","5920 S KILBOURN AVE","$1,164.66","13",2021,1164.66,NA
"643","Sidewalk Menu ","5921 S KOLMAR AVE","$381.14","13",2021,381.14,NA
"644","Sidewalk Menu ","5921 S KOSTNER AVE","$1,970.60","13",2021,1970.6,NA
"645","Sidewalk Menu ","5941 S PARKSIDE AVE","$3,040.86","13",2021,3040.86,NA
"646","Sidewalk Menu ","5943 S KILBOURN AVE","$1,843.16","13",2021,1843.16,NA
"647","Sidewalk Menu ","5958 S KILDARE AVE","$4,725.78","13",2021,4725.78,NA
"648","Sidewalk Menu ","6006 S KNOX AVE","$2,744.68","13",2021,2744.68,NA
"649","Sidewalk Menu ","6011 S RUTHERFORD AVE","$1,760.56","13",2021,1760.56,NA
"650","Sidewalk Menu ","6012 S MELVINA AVE","$4,349.01","13",2021,4349.01,NA
"651","Sidewalk Menu ","6013 S KEATING AVE","$1,983.58","13",2021,1983.58,NA
"652","Sidewalk Menu ","6028 S KOSTNER AVE","$5,617.27","13",2021,5617.27,NA
"653","Sidewalk Menu ","6032 S KOSTNER AVE","$1,154.04","13",2021,1154.04,NA
"654","Sidewalk Menu ","6048 S MERRIMAC AVE","$1,037.22","13",2021,1037.22,NA
"655","Sidewalk Menu ","6050 S KNOX AVE","$3,326.42","13",2021,3326.42,NA
"656","Sidewalk Menu ","6058 S KILDARE AVE","$10,296.68","13",2021,10296.68,NA
"657","Sidewalk Menu ","6143 S KEATING AVE","$3,676.88","13",2021,3676.88,NA
"658","Sidewalk Menu ","6215 S PARKSIDE AVE","$2,713.76","13",2021,2713.76,NA
"659","Sidewalk Menu ","6315 S KOMENSKY AVE","$2,108.66","13",2021,2108.66,NA
"660","Sidewalk Menu ","6321 S LAVERGNE AVE","$349.28","13",2021,349.28,NA
"661","Sidewalk Menu ","6342 S LA CROSSE AVE","$1,346.38","13",2021,1346.38,NA
"662","Sidewalk Menu ","6405 S KEDVALE AVE","$3,620.24","13",2021,3620.24,NA
"663","Sidewalk Menu ","6421 S KENNETH AVE","$3,306.36","13",2021,3306.36,NA
"664","Sidewalk Menu ","6428 S KEELER AVE","$3,338.22","13",2021,3338.22,NA
"665","Sidewalk Menu ","6437 S KENNETH AVE","$2,807.22","13",2021,2807.22,NA
"666","Sidewalk Menu ","6439 S AUSTIN AVE","$4,080.44","13",2021,4080.44,NA
"667","Sidewalk Menu ","6441 S KOLIN AVE","$5,361.92","13",2021,5361.92,NA
"668","Sidewalk Menu ","6459 S KENNETH AVE","$1,040.76","13",2021,1040.76,NA
"669","Sidewalk Menu ","6500 S KNOX AVE","$14,077.63","13",2021,14077.63,NA
"670","Sidewalk Menu ","6534 S KOSTNER AVE","$456.66","13",2021,456.66,NA
"671","Sidewalk Menu ","6536 W 63RD ST","$1,509.81","13",2021,1509.81,NA
"672","Sidewalk Menu ","6537 S KEELER AVE","$1,704.86","13",2021,1704.86,NA
"673","Sidewalk Menu ","6619-6625 S KILBOURN AVE","$9,777.48","13",2021,9777.48,NA
"674","Sidewalk Menu ","6629 S KOMENSKY AVE","$2,630.22","13",2021,2630.22,NA
"675","Sidewalk Menu ","6650 S KEDVALE AVE","$559.32","13",2021,559.32,NA
"676","Sidewalk Menu ","6651 S KILBOURN AVE","$4,686.96","13",2021,4686.96,NA
"677","Sidewalk Menu ","6732 S KILBOURN AVE","$1,006.54","13",2021,1006.54,NA
"678","Sidewalk Menu ","6816 S KEDVALE AVE","$1,467.68","13",2021,1467.68,NA
"679","Sidewalk Menu ","6818 S KEDVALE AVE","$3,375.98","13",2021,3375.98,NA
"680","Sidewalk Menu ","7115 S MILLARD AVE","$2,553.52","13",2021,2553.52,NA
"681","Sidewalk Menu ","7129 S MILLARD AVE","$2,389.26","13",2021,2389.26,NA
"682","Sidewalk Menu ","7226 S MILLARD AVE","$2,155.86","13",2021,2155.86,NA
"683","Sidewalk Menu ","S MULLIGAN AVE & W 62ND ST; 6200 S MULLIGAN AVE","$2,639.07","13",2021,2639.07,NA
"684","Speed Indicator Signs ","3837 W 71ST ST","$11,000.00","13",2021,11000,NA
"685","Speed Indicator Signs ","4528 W MARQUETTE RD","$14,000.00","13",2021,14000,NA
"686","Speed Indicator Signs ","6200 S MASON AVE","$14,000.00","13",2021,14000,NA
"687","Speed Indicator Signs ","6211 W 59TH ST","$11,000.00","13",2021,11000,NA
"688","Speed Indicator Signs ","ON W 55TH ST FROM S MOBILE AVE (6300 W) TO S MERRIMAC AVE (6230 W)","$11,000.00","13",2021,11000,NA
"689","Speed Indicator Signs ","W 58TH ST & S MULLIGAN AVE","$14,000.00","13",2021,14000,NA
"690","Street Light Upgrade Menu ","3625 W 70TH PL","$500.00","13",2021,500,NA
"691","Street Light Upgrade Menu ","3625 W MARQUETTE RD","$500.00","13",2021,500,NA
"692","Street Light Upgrade Menu ","3755 W 69TH ST","$500.00","13",2021,500,NA
"693","Street Light Upgrade Menu ","4155 W 57TH ST","$491.07","13",2021,491.07,NA
"694","Street Light Upgrade Menu ","5758 S NEW ENGLAND AVE","$500.00","13",2021,500,NA
"695","Street Light Upgrade Menu ","5919 S MULLIGAN AVE","$500.00","13",2021,500,NA
"696","Street Light Upgrade Menu ","6018 S MOODY AVE","$500.00","13",2021,500,NA
"697","Street Light Upgrade Menu ","6241 S MOODY AVE","$500.00","13",2021,500,NA
"698","Street Light Upgrade Menu ","6318 S LOREL AVE","$500.00","13",2021,500,NA
"699","Street Light Upgrade Menu ","6455-6457 S PULASKI RD","$500.00","13",2021,500,NA
"700","Street Light Upgrade Menu ","6504 W 61ST ST","$500.00","13",2021,500,NA
"701","Street Light Upgrade Menu ","6550 S KOMENSKY AVE","$500.00","13",2021,500,NA
"702","Street Light Upgrade Menu ","7134 S AVERS AVE","$500.00","13",2021,500,NA
"703","Street Resurfacing Menu ","ON S KENNETH AVE FROM W 56TH ST (5600 S) TO W 57TH ST (5700 S)","$58,546.04","13",2021,58546.04,NA
"704","Street Resurfacing Menu ","ON S KENNETH AVE FROM W 61ST ST (6100 S) TO W 62ND ST (6200 S)","$50,861.05","13",2021,50861.05,NA
"705","Street Resurfacing Menu ","ON S KILBOURN AVE FROM W 57TH ST (5700 S) TO W 58TH ST (5800 S)","$59,514.98","13",2021,59514.98,NA
"706","Street Resurfacing Menu ","ON S KOLIN AVE FROM W 56TH ST (5600 S) TO W 57TH ST (5700 S)","$58,908.12","13",2021,58908.12,NA
"707","Street Resurfacing Menu ","ON S NAGLE AVE FROM W 62ND ST (6200 S) TO W 63RD ST (6300 S)","$56,280.48","13",2021,56280.48,NA
"708","Street Resurfacing Menu ","ON S NATCHEZ AVE FROM W 56TH ST (5600 S) TO W 58TH ST (5800 S)","$103,268.91","13",2021,103268.91,NA
"709","Street Resurfacing Menu ","ON W 56TH ST FROM S KOLIN AVE (4330 W) TO S KOSTNER AVE (4400 W)","$26,798.74","13",2021,26798.74,NA
"710","Street Resurfacing Menu ","ON W 60TH ST FROM S MOODY AVE (6130 W) TO S MELVINA AVE (6200 W)","$37,402.89","13",2021,37402.89,NA
"711","Street Resurfacing Menu ","ON W 62ND ST FROM S KOSTNER AVE (4400 W) TO S KENNETH AVE (4430 W)","$24,696.37","13",2021,24696.37,NA
"712","Street Resurfacing Menu ","ON W 63RD PL FROM 3942 W TO S SPRINGFIELD AVE (3900 W)","$37,103.95","13",2021,37103.95,NA
"713","Street Resurfacing Menu ","ON W 64TH ST FROM S LINDER AVE (5500 W) TO S CENTRAL AVE (5600 W)","$55,988.30","13",2021,55988.3,NA
"714","Street Resurfacing Menu ","ON W 66TH PL FROM S LAWNDALE AVE (3700 W) TO S HAMLIN AVE (3800 W)","$49,499.45","13",2021,49499.45,NA
"715","Wentworth Park Dog Park Improvements","5625 S MOBILE AVE","$100,000.00","13",2021,100000,NA
"716","West Lawn Park Dog Park Improvements","4233 W 65TH ST","$100,000.00","13",2021,100000,NA
"717","1 POD Camera: 5000 S Kilbourn","5000 S KILBOURN AVE","$24,776.00","14",2021,24776,NA
"718","Alley Apron Menu ","3000 W 54TH PL; ON S SACRAMENTO AVE FROM W 54TH PL (5430 S) TO W 54TH ST (5400 S)","$8,726.89","14",2021,8726.89,NA
"719","Alley Resurfacing Menu (1-1) ","S CHRISTIANA AVE & W 46TH ST&W 47TH ST & S HOMAN AVE; 4600 S CHRISTIANA AVE","$37,159.09","14",2021,37159.09,NA
"720","Alley Resurfacing Menu ","2650 W 51ST ST; W 51ST ST & S WASHTENAW AVE&S TALMAN AVE & W 50TH ST","$40,636.18","14",2021,40636.18,NA
