"","program","description","costA","ward","year","cost","costB"
"473","Alley Speed Hump Menu ","AVE (6400 W)","$2,100.00","13",2017,2100,NA
"474","Bollard Menu ","6245 S MOODY AVE","$487.40","13",2017,487.4,NA
"475","Curb & Gutter Menu ","6159 S MAJOR AVE","$28,553.58","13",2017,28553.58,NA
"476","Curb & Gutter Menu ","(6800 W):5901 S NEWCASTLE AVE","$28,163.99","13",2017,28163.99,NA
"477","Curb & Gutter Menu ","7125 S SPRINGFIELD AVE","$5,820.57","13",2017,5820.57,NA
"478","Curb & Gutter Menu ","6135 W 55TH ST","$6,816.53","13",2017,6816.53,NA
"479","Curb & Gutter Menu ","5914 S MCVICKER AVE:5918 S MCVICKER AVE","$16,843.79","13",2017,16843.79,NA
"480","Curb & Gutter Menu ","6401 S KNOX AVE","$1,297.85","13",2017,1297.85,NA
"481","Curb & Gutter Menu ","3901 W 63RD PL","$495.72","13",2017,495.72,NA
"482","Curb & Gutter Menu ","6644 S KOLIN AVE","$5,706.37","13",2017,5706.37,NA
"483","Curb & Gutter Menu ","5548 S MULLIGAN AVE","$3,841.24","13",2017,3841.24,NA
"484","Miscellaneous CDOT Projects ","5823 S NARRAGANSETT AVE","$3,827.98","13",2017,3827.98,NA
"485","Miscellaneous CDOT Projects ","6111 S NARRAGANSETT AVE","$6,848.41","13",2017,6848.41,NA
"486","Miscellaneous CDOT Projects ","6218-6222 S NATOMA AVE","$10,450.17","13",2017,10450.17,NA
"487","Miscellaneous CDOT Projects ","5740-5744 S AUSTIN AVE","$6,296.42","13",2017,6296.42,NA
"488","Miscellaneous CDOT Projects ","3700 W 66TH PL","$17,076.00","13",2017,17076,NA
"489","Miscellaneous CDOT Projects ","5548 S MEADE AVE","$4,585.05","13",2017,4585.05,NA
"490","Sidewalk Menu ","6106 S MULLIGAN AVE","$1,161.75","13",2017,1161.75,NA
"491","Sidewalk Menu ","6200 S NEENAH AVE","$11,550.86","13",2017,11550.86,NA
"492","Sidewalk Menu ","6244 S NATOMA AVE","$921.84","13",2017,921.84,NA
"493","Sidewalk Menu ","3623 W 65TH PL","$6,823.31","13",2017,6823.31,NA
"494","Sidewalk Menu ","6848 S KEELER AVE","$3,412.58","13",2017,3412.58,NA
"495","Sidewalk Menu ","6726 S KEELER AVE","$3,486.73","13",2017,3486.73,NA
"496","Sidewalk Menu ","6050 S MULLIGAN AVE","$3,021.91","13",2017,3021.91,NA
"497","Sidewalk Menu ","5921 S NEWCASTLE AVE","$4,922.19","13",2017,4922.19,NA
"498","Sidewalk Menu ","5809 S OAK PARK AVE","$5,916.97","13",2017,5916.97,NA
"499","Sidewalk Menu ","6725 S KOMENSKY AVE","$3,492.46","13",2017,3492.46,NA
"500","Sidewalk Menu ","3940 W 58TH PL","$3,189.46","13",2017,3189.46,NA
"501","Sidewalk Menu ","5543 S MEADE AVE","$2,162.65","13",2017,2162.65,NA
"502","Sidewalk Menu ","6601 S KOLIN AVE","$1,283.27","13",2017,1283.27,NA
"503","Sidewalk Menu ","3854 W 68TH ST","$24,492.39","13",2017,24492.39,NA
"504","Sidewalk Menu ","5544 S MOODY AVE","$1,061.68","13",2017,1061.68,NA
"505","Sidewalk Menu ","6507 W 60TH ST","$886.73","13",2017,886.73,NA
"506","Sidewalk Menu ","6330 S KOMENSKY AVE","$1,954.78","13",2017,1954.78,NA
"507","Sidewalk Menu ","5812 S NARRAGANSETT AVE","$2,272.37","13",2017,2272.37,NA
"508","Sidewalk Menu ","5759 S NORMANDY AVE","$894.13","13",2017,894.13,NA
"509","Sidewalk Menu ","5839 S NEWLAND AVE","$484.66","13",2017,484.66,NA
"510","Sidewalk Menu ","5855 S NEWCASTLE AVE","$2,206.49","13",2017,2206.49,NA
"511","Sidewalk Menu ","6733 S KILBOURN AVE","$886.73","13",2017,886.73,NA
"512","Sidewalk Menu ","3854 W 71ST ST","$873.52","13",2017,873.52,NA
"513","Sidewalk Menu ","5931 S NATCHEZ AVE","$1,337.44","13",2017,1337.44,NA
"514","Sidewalk Menu ","6153 S NARRAGANSETT AVE","$350.26","13",2017,350.26,NA
"515","Sidewalk Menu ","5811 S MEADE AVE","$484.66","13",2017,484.66,NA
"516","Street Bump Outs Menu ","ON S LAWLER AVE FROM W 63RD ST (6300 S) TO W 63RD PL (6330 S)","$3,254.94","13",2017,3254.94,NA
"517","Street Light Residential Staggered Piggy Back","W)","$178,000.00","13",2017,178000,NA
"518","Street Light Residential Staggered Piggy Back","(3600 W)","$166,000.00","13",2017,166000,NA
"519","Street Light Upgrade Menu ","3636 W 70TH ST","$500.00","13",2017,500,NA
"520","Street Resurfacing Menu (1-5) ","AVE (3700 W)","$22,803.67","13",2017,22803.67,NA
"521","Street Resurfacing Menu (1-5) ","ON S NORDICA AVE FROM W 57TH ST (5700 S) TO W 58TH ST (5800 S)","$25,986.91","13",2017,25986.91,NA
"522","Street Resurfacing Menu (1-5) ","ON S NORDICA AVE FROM W 58TH ST (5800 S) TO W 59TH ST (5899 S)","$25,793.47","13",2017,25793.47,NA
"523","Street Resurfacing Menu ","ON S NASHVILLE AVE FROM W 59TH ST (5900 S) TO W 60TH ST (6000 S)","$14,272.45","13",2017,14272.45,NA
"524","Street Resurfacing Menu ","ON S NASHVILLE AVE FROM W 56TH ST (5600 S) TO W 57TH ST (5700 S)","$24,368.96","13",2017,24368.96,NA
"525","Street Speed Hump Menu ","6300 S TRIPP AVE","$3,700.00","13",2017,3700,NA
"526","Street Speed Hump Menu ","3800 W 66TH ST","$3,700.00","13",2017,3700,NA
"527","Street Speed Hump Menu ","3900 W 66TH ST","$3,700.00","13",2017,3700,NA
"528","Wentworth Park - Turf Baseball Field","S NARRAGANSETT AVE & W 56TH ST&S MOBILE AVE & W 58TH ST","$300,000.00","13",2017,300000,NA
"529","Alley Resurfacing Menu (1-1) ","2534 W 50TH ST","$33,686.89","14",2017,33686.89,NA
"530","Alley Resurfacing Menu ","4401-4459 S TROY ST","$33,785.37","14",2017,33785.37,NA
"531","Alley Resurfacing Menu ","5201-5259 S FRANCISCO AVE","$42,991.75","14",2017,42991.75,NA
"532","Alley Resurfacing Menu ","5201-5259 S ALBANY AVE","$41,608.72","14",2017,41608.72,NA
"533","Alley Speed Hump Menu ","4747 S KEDVALE AVE","$1,400.00","14",2017,1400,NA
"534","Alley Speed Hump Menu ","S HOMAN AVE & W 53RD ST&S CHRISTIANA AVE & W 54TH ST","$700.00","14",2017,700,NA
"535","Alley Speed Hump Menu ","4904 S KOSTNER AVE","$2,100.00","14",2017,2100,NA
"536","Alley Speed Hump Menu ","S KEELER AVE & W 47TH ST&S TRIPP AVE & W 48TH ST","$1,400.00","14",2017,1400,NA
"537","Alley Speed Hump Menu ","S TRIPP AVE & W 47TH ST&S KILDARE AVE & W 48TH ST","$1,400.00","14",2017,1400,NA
"538","Curb & Gutter Menu ","S)","$52,840.85","14",2017,52840.85,NA
"539","Sidewalk Menu ","ON S NEENAH AVE FROM W 52ND ST (5200 S) TO W 53RD ST (5300 S)","$15,362.79","14",2017,15362.79,NA
"540","Sidewalk Menu ","ON S NEENAH AVE FROM W 51ST ST (5100 S) TO W 52ND ST (5200 S)","$28,902.97","14",2017,28902.97,NA
"541","Sidewalk Menu ","ON S MASON AVE FROM W 51ST ST (5100 S) TO W 52ND ST (5200 S)","$25,444.89","14",2017,25444.89,NA
"542","Sidewalk Menu ","ON S MAJOR AVE FROM W 51ST ST (5100 S) TO W 52ND ST (5200 S)","$20,475.66","14",2017,20475.66,NA
"543","Sidewalk Menu ","ON S LOTUS AVE FROM W 51ST ST (5100 S) TO W 52ND ST (5200 S)","$36,567.82","14",2017,36567.82,NA
"544","Sidewalk Menu ","ON S LARAMIE AVE FROM W 51ST ST (5100 S) TO W 52ND ST (5200 S)","$18,002.01","14",2017,18002.01,NA
"545","Sidewalk Menu ","ON S NAGLE AVE FROM W 51ST ST (5100 S) TO W 52ND ST (5200 S)","$24,611.75","14",2017,24611.75,NA
"546","Sidewalk Menu ","6401 W 52ND ST","$3,168.37","14",2017,3168.37,NA
"547","Sidewalk Menu ","ON S KEELER AVE FROM W 49TH ST (4900 S) TO W 50TH ST (5000 S)","$10,506.25","14",2017,10506.25,NA
"548","Sidewalk Menu ","ON S KILDARE AVE FROM W 50TH ST (5000 S) TO W 51ST ST (5102 S)","$14,567.85","14",2017,14567.85,NA
"549","Sidewalk Menu ","ON S MAJOR AVE FROM W 51ST ST (5100 S) TO W 52ND ST (5200 S)","$12,213.74","14",2017,12213.74,NA
"550","Sidewalk Menu ","ON S MULLIGAN AVE FROM W 52ND ST (5200 S) TO W 53RD ST (5300 S)","$15,207.16","14",2017,15207.16,NA
"551","Sidewalk Menu ","ON S TALMAN AVE FROM W 52ND ST (5200 S) TO W 53RD ST (5300 S)","$16,878.18","14",2017,16878.18,NA
"552","Sidewalk Menu ","2651 W 51ST ST","$3,207.31","14",2017,3207.31,NA
"553","Sidewalk Menu ","5308 S TALMAN AVE","$2,772.16","14",2017,2772.16,NA
"554","Sidewalk Menu ","(3100 W)","$26,067.90","14",2017,26067.9,NA
"555","Sidewalk Menu ","ON S WHIPPLE ST FROM W 57TH ST (5700 S) TO W 58TH ST (5800 S)","$9,697.45","14",2017,9697.45,NA
"556","Sidewalk Menu ","ON S TRUMBULL AVE FROM W 46TH ST (4600 S) TO W 47TH ST (4700 S)","$21,482.26","14",2017,21482.26,NA
"557","Sidewalk Menu ","ON S TRUMBULL AVE FROM W 52ND ST (5200 S) TO W 53RD ST (5300 S)","$15,970.28","14",2017,15970.28,NA
"558","Sidewalk Menu ","ON S KILDARE AVE FROM W 48TH ST (4800 S) TO W 49TH ST (4900 S)","$23,374.79","14",2017,23374.79,NA
"559","Sidewalk Menu ","ON S LATROBE AVE FROM W 51ST ST (5100 S) TO W 52ND ST (5200 S)","$19,848.95","14",2017,19848.95,NA
"560","Sidewalk Menu ","S)","$17,940.22","14",2017,17940.22,NA
"561","Sidewalk Menu ","ON S LOREL AVE FROM W 52ND ST (5200 S) TO S ARCHER AVE (5750 S)","$27,386.37","14",2017,27386.37,NA
"562","Sidewalk Menu ","ON S LUNA AVE FROM W 51ST ST (5100 S) TO W 52ND ST (5200 S)","$12,441.25","14",2017,12441.25,NA
"563","Sidewalk Menu ","ON S LUNA AVE FROM W 52ND ST (5200 S) TO W 54TH ST (5400 S)","$13,848.29","14",2017,13848.29,NA
"564","Sidewalk Menu ","ON S LUNA AVE FROM W 52ND ST (5200 S) TO S ARCHER AVE (5870 S)","$15,672.28","14",2017,15672.28,NA
"565","Sidewalk Menu ","5300 S CENTRAL AVE","$9,446.31","14",2017,9446.31,NA
"566","Sidewalk Menu ","ON S PARKSIDE AVE FROM W 52ND ST (5200 S) TO W 53RD ST (5300 S)","$15,566.98","14",2017,15566.98,NA
"567","Sidewalk Menu ","S)","$9,137.35","14",2017,9137.35,NA
"568","Sidewalk Menu ","ON S WHIPPLE ST FROM W 57TH ST (5700 S) TO W 58TH ST (5800 S)","$2,515.03","14",2017,2515.03,NA
"569","Street Resurfacing Menu (1-5) ","AVE (2800 W)","$120,627.59","14",2017,120627.59,NA
"570","Street Resurfacing Menu (1-5) ","ON S MEADE AVE FROM W 52ND ST (5200 S) TO W 53RD ST (5300 S)","$49,390.46","14",2017,49390.46,NA
"571","Street Resurfacing Menu (1-5) ","(5640 S)","$77,626.51","14",2017,77626.51,NA
"572","Street Resurfacing Menu ","ON S NATCHEZ AVE FROM W 51ST ST (5100 S) TO W 53RD ST (5300 S)","$110,081.80","14",2017,110081.8,NA
"573","Street Resurfacing Menu ","(3000 W)","$19,133.98","14",2017,19133.98,NA
"574","Street Resurfacing Menu ","(2800 W)","$20,454.94","14",2017,20454.94,NA
"575","Street Resurfacing Menu ","W)","$21,136.90","14",2017,21136.9,NA
"576","Street Resurfacing Menu ","W)","$5,267.46","14",2017,5267.46,NA
"577","Street Resurfacing Menu ","ON S MEADE AVE FROM W 51ST ST (5100 S) TO W 52ND ST (5200 S)","$54,587.60","14",2017,54587.6,NA
"578","Street Resurfacing Menu (2018)","S)","$98,944.54","14",2017,98944.54,NA
"579","Street Speed Hump Menu ","(3200 W)","$7,400.00","14",2017,7400,NA
"580","Street Speed Hump Menu ","S)","$1,850.00","14",2017,1850,NA
"581","Street Speed Hump Menu ","S)","$3,700.00","14",2017,3700,NA
"582","Street Speed Hump Menu ","(3000 W)","$7,400.00","14",2017,7400,NA
"583","Street Speed Hump Menu ","(3030 W)","$1,850.00","14",2017,1850,NA
"584","Street Speed Hump Menu ","ON S FAIRFIELD AVE FROM W 54TH ST (5400 S) TO W 55TH ST (5500 S)","$3,700.00","14",2017,3700,NA
"585","Street Speed Hump Menu ","S)","$3,700.00","14",2017,3700,NA
"586","Street Speed Hump Menu ","ON S ST LOUIS AVE FROM W 53RD ST (5300 S) TO W 54TH ST (5400 S)","$3,700.00","14",2017,3700,NA
"587","Street Speed Hump Menu ","W)","$3,700.00","14",2017,3700,NA
"588","Street Speed Hump Menu ","W)","$1,850.00","14",2017,1850,NA
"589","Street Speed Hump Menu ","ON S MAJOR AVE FROM W 52ND ST (5200 S) TO W 53RD ST (5300 S)","$3,700.00","14",2017,3700,NA
"590","Alley Resurfacing Menu (1-1) ","S LAFLIN ST & W 46TH ST&S BISHOP ST & W 47TH ST","$4,244.09","15",2017,4244.09,NA
"591","Alley Resurfacing Menu ","S WINCHESTER AVE & W 47TH ST&S WOLCOTT AVE & W 48TH ST","$26,589.44","15",2017,26589.44,NA
"592","Alley Speed Hump Menu ","S HOYNE AVE & W 47TH ST&S SEELEY AVE & W 48TH ST","$700.00","15",2017,700,NA
"593","Alley Speed Hump Menu ","S SEELEY AVE & W 48TH ST&S DAMEN AVE & W 49TH ST","$2,800.00","15",2017,2800,NA
"594","Alley Speed Hump Menu ","S DAMEN AVE & W 47TH ST&S WINCHESTER AVE & W 48TH ST","$700.00","15",2017,700,NA
"595","Alley Speed Hump Menu ","S DAMEN AVE & W 48TH ST&S WINCHESTER AVE & W 49TH ST","$1,400.00","15",2017,1400,NA
"596","Alley Speed Hump Menu ","S WINCHESTER AVE & W 47TH ST&S WOLCOTT AVE & W 48TH ST","$4,200.00","15",2017,4200,NA
"597","Alley Speed Hump Menu ","S WINCHESTER AVE & W 48TH ST&S WOLCOTT AVE & W 49TH ST","$1,400.00","15",2017,1400,NA
"598","Alley Speed Hump Menu ","S WOLCOTT AVE & W 47TH ST&S HONORE ST & W 48TH ST","$2,100.00","15",2017,2100,NA
"599","Alley Speed Hump Menu ","S WOLCOTT AVE & W 48TH ST&S HONORE ST & W 49TH ST","$1,400.00","15",2017,1400,NA
"600","Alley Speed Hump Menu ","S HONORE ST & W 48TH ST&S WOOD ST & W 49TH ST","$700.00","15",2017,700,NA
"601","Alley Speed Hump Menu ","S WOOD ST & W 47TH ST&S HERMITAGE AVE & W 48TH ST","$4,200.00","15",2017,4200,NA
"602","Alley Speed Hump Menu ","S WOOD ST & W 48TH ST&S HERMITAGE AVE & W 49TH ST","$2,800.00","15",2017,2800,NA
"603","Alley Speed Hump Menu ","S HERMITAGE AVE & W 47TH ST&S PAULINA ST & W 48TH ST","$3,500.00","15",2017,3500,NA
"604","Alley Speed Hump Menu ","S HERMITAGE AVE & W 48TH ST&S PAULINA ST & W 49TH ST","$2,100.00","15",2017,2100,NA
"605","Alley Speed Hump Removal Menu ","S SEELEY AVE & W 48TH ST&S DAMEN AVE & W 49TH ST","$2,800.00","15",2017,2800,NA
"606","Diagonal Parking Menu ","S FAIRFIELD AVE & W 47TH ST","$27,015.50","15",2017,27015.5,NA
"607","Floodlight Menu ","& W POPE JOHN PAUL II DR","$2,700.00","15",2017,2700,NA
"608","Miscellaneous Other Projects ","$10,000.00","$10,000.00","15",2017,10000,NA
"609","Street Light Piggy Back Only Menu ","(5700 S)","$24,000.00","15",2017,24000,NA
"610","Street Light Piggy Back Only Menu ","ON S PAULINA ST FROM W 59TH ST (5900 S) TO W 61ST ST (6100 S)","$22,953.00","15",2017,22953,NA
"611","Street Light Residential Staggered Piggy Back","47TH ST (4700 S)","$375,000.00","15",2017,375000,NA
"612","Street Light Residential Staggered Piggy Back","47TH ST (4700 S)","$350,000.00","15",2017,350000,NA
"613","Street Light Residential Staggered Piggy Back","(4700 S)","$166,000.00","15",2017,166000,NA
"614","Street Resurfacing Menu ","(5700 S)","$94,329.72","15",2017,94329.72,NA
"615","Street Resurfacing Menu ","(6700 S)","$96,617.77","15",2017,96617.77,NA
"616","Street Speed Hump Menu ","ON S PAULINA ST FROM W 47TH ST (4700 S) TO W 49TH ST (4900 S)","$7,400.00","15",2017,7400,NA
"617","Street Speed Hump Menu ","S)","$7,400.00","15",2017,7400,NA
"618","Street Speed Hump Menu ","ON S WOOD ST FROM W 47TH ST (4700 S) TO W 49TH ST (4900 S)","$7,400.00","15",2017,7400,NA
"619","Street Speed Hump Menu ","ON S HONORE ST FROM W 47TH ST (4700 S) TO W 49TH ST (4900 S)","$7,400.00","15",2017,7400,NA
"620","Street Speed Hump Menu ","ON S WOLCOTT AVE FROM W 47TH ST (4700 S) TO W 49TH ST (4900 S)","$7,400.00","15",2017,7400,NA
"621","Street Speed Hump Menu ","S)","$3,700.00","15",2017,3700,NA
"622","Street Speed Hump Menu ","W)","$3,700.00","15",2017,3700,NA
"623","Street Speed Hump Menu ","W)","$14,800.00","15",2017,14800,NA
"624","Street Speed Hump Menu ","ON S HOYNE AVE FROM W 47TH ST (4700 S) TO W 48TH ST (4800 S)","$3,700.00","15",2017,3700,NA
"625","Street Speed Hump Menu ","W)","$1,850.00","15",2017,1850,NA
"626","In-Road State Law Stop For Pedestrians Signs","S WESTERN AVE & W 48TH PL","$25,000.00","15",2017,25000,NA
"627","Alley Resurfacing Menu (2018)","W 63RD ST & S MAPLEWOOD AVE&W 62ND ST & S CAMPBELL AVE","$32,994.29","16",2017,32994.29,NA
"628","Alley Speed Hump Menu ","ST & S WINCHESTER AVE","$700.00","16",2017,700,NA
"629","Alley Speed Hump Menu ","5316 S HAMILTON AVE","$1,400.00","16",2017,1400,NA
"630","50/50 Neighborhood Arts Program","$10,000.00","$10,000.00","16",2017,10000,NA
"631","Sidewalk Menu ","W)","$49,179.06","16",2017,49179.06,NA
"632","Sidewalk Menu ","6419 S CARPENTER ST","$2,422.56","16",2017,2422.56,NA
"633","Sidewalk Menu ","5136 S DAMEN AVE","$6,903.89","16",2017,6903.89,NA
"634","Sidewalk Menu ","5236 S DAMEN AVE","$10,895.92","16",2017,10895.92,NA
"635","Sidewalk Menu ","5300 S HOYNE AVE","$29,228.86","16",2017,29228.86,NA
"636","Sidewalk Menu ","6353-6357 S MARSHFIELD AVE","$29,366.30","16",2017,29366.3,NA
"637","Sidewalk Menu ","6129 S SEELEY AVE","$31,603.47","16",2017,31603.47,NA
"638","Sidewalk Menu ","6700 S HONORE ST","$107,833.43","16",2017,107833.43,NA
"639","Sidewalk Menu ","5800 S MAPLEWOOD AVE","$88,297.53","16",2017,88297.53,NA
"640","Sidewalk Menu ","6300 S MAPLEWOOD AVE","$108,099.91","16",2017,108099.91,NA
"641","Sidewalk Menu ","6200 S MOZART ST","$26,393.87","16",2017,26393.87,NA
"642","Sidewalk Menu ","6100 S MOZART ST","$79,087.13","16",2017,79087.13,NA
"643","Sidewalk Menu ","5700 S MOZART ST","$38,273.88","16",2017,38273.88,NA
"644","Sidewalk Menu ","5500 S FRANCISCO AVE","$86,228.86","16",2017,86228.86,NA
"645","Sidewalk Menu ","6200 S FRANCISCO AVE","$41,447.84","16",2017,41447.84,NA
"646","Sidewalk Menu ","6000 S WHIPPLE ST","$102,490.08","16",2017,102490.08,NA
"647","Sidewalk Menu ","W)","$58,326.77","16",2017,58326.77,NA
"648","Sidewalk Menu ","5236 S DAMEN AVE","$8,150.77","16",2017,8150.77,NA
"649","Sidewalk Menu (2018)","2015 W MARQUETTE RD","$7,652.18","16",2017,7652.18,NA
"650","Sidewalk Menu (2018)","1300-1302 W 64TH ST","$1,468.75","16",2017,1468.75,NA
"651","Sidewalk Menu (2018)","ON S PAULINA ST FROM W 57TH ST (5700 S) TO W 58TH ST (5800 S)","$30,461.85","16",2017,30461.85,NA
"652","Street Light Upgrade Menu ","5638 S MORGAN ST","$500.00","16",2017,500,NA
"653","Street Resurfacing Menu (1-5) ","W)","$177,710.58","16",2017,177710.58,NA
"654","Street Resurfacing Menu (1-5) ","(2900 W)","$22,242.27","16",2017,22242.27,NA
"655","Street Resurfacing Menu ","W)","$27,183.63","16",2017,27183.63,NA
"656","Street Resurfacing Menu ","(1930 W)","$21,600.83","16",2017,21600.83,NA
"657","Street Resurfacing Menu ","ON S LAFLIN ST FROM W 63RD ST (6300 S) TO W 64TH ST (6400 S)","$52,203.31","16",2017,52203.31,NA
"658","Street Resurfacing Menu (2018)","6600-6610 S LAFLIN ST","$7,452.17","16",2017,7452.17,NA
"659","Street Speed Hump Menu ","65TH ST (6500 S)","$3,700.00","16",2017,3700,NA
"660","Street Speed Hump Menu ","(6800 S):6700 S OAKLEY AVE","$3,700.00","16",2017,3700,NA
"661","Street Speed Hump Menu ","S):5700 S WASHTENAW AVE","$3,700.00","16",2017,3700,NA
"662","Street Speed Hump Menu ","ON S JUSTINE ST FROM W 65TH ST (6500 S) TO W 66TH ST (6600 S)","$3,700.00","16",2017,3700,NA
"663","Street Speed Hump Menu ","(6700 S)","$3,700.00","16",2017,3700,NA
"664","Street Speed Hump Menu ","ON S ROCKWELL ST FROM W 63RD ST (6300 S) TO W 64TH ST (6400 S)","$3,700.00","16",2017,3700,NA
"665","Alley Apron Menu ","6801 S CLAREMONT AVE","$15,386.68","17",2017,15386.68,NA
"666","Alley Apron Menu ","8244 S WOLCOTT AVE","$16,259.16","17",2017,16259.16,NA
"667","Alley Apron Menu ","8245 S WOLCOTT AVE","$13,424.22","17",2017,13424.22,NA
"668","Alley Apron Menu ","8242 S HONORE ST","$11,112.67","17",2017,11112.67,NA
"669","Alley Apron Menu (2018)","S SPAULDING AVE & W 71ST ST:3257 W 71ST ST","$10,481.07","17",2017,10481.07,NA
"670","Alley Resurfacing Menu (1-1) ","7050 S WASHTENAW AVE","$35,774.65","17",2017,35774.65,NA
"671","Alley Resurfacing Menu ","7923 S NORMAL AVE","$24,755.42","17",2017,24755.42,NA
"672","Alley Resurfacing Menu ","1140 W 79TH ST","$15,039.59","17",2017,15039.59,NA
"673","Alley Speed Hump Menu ","7200 S DAMEN AVE","$1,400.00","17",2017,1400,NA
"674","Alley Speed Hump Menu ","7200 S HOYNE AVE","$1,400.00","17",2017,1400,NA
"675","Alley Speed Hump Menu ","7200 S SEELEY AVE","$1,400.00","17",2017,1400,NA
"676","Concrete Alley Menu ","7915 S HALSTED ST","$165,000.00","17",2017,165000,NA
"677","Curb & Gutter Menu ","7533 S WOOD ST","$2,179.20","17",2017,2179.2,NA
"678","50/50 Neighborhood Arts Program","$10,000.00","$10,000.00","17",2017,10000,NA
"679","Sidewalk Menu ","3501-3507 W 72ND ST","$8,455.87","17",2017,8455.87,NA
"680","Sidewalk Menu ","3553 W 74TH ST","$3,410.64","17",2017,3410.64,NA
"681","Sidewalk Menu ","3518-3520 W 74TH ST","$3,969.37","17",2017,3969.37,NA
"682","Sidewalk Menu ","3455-3459 W 73RD ST","$4,071.39","17",2017,4071.39,NA
"683","Sidewalk Menu ","7424-7426 S PEORIA ST","$819.22","17",2017,819.22,NA
"684","Sidewalk Menu ","7259 S PAULINA ST","$11,235.09","17",2017,11235.09,NA
"685","Sidewalk Menu ","6940 S TALMAN AVE","$3,299.60","17",2017,3299.6,NA
"686","Sidewalk Menu ","7000 S HERMITAGE AVE","$8,631.88","17",2017,8631.88,NA
"687","Sidewalk Menu ","6629 S ALBANY AVE","$3,584.82","17",2017,3584.82,NA
"688","Sidewalk Menu ","6626 S ALBANY AVE","$1,965.86","17",2017,1965.86,NA
"689","Sidewalk Menu ","6634-6636 S ALBANY AVE","$5,947.54","17",2017,5947.54,NA
"690","Street Light Upgrade Menu ","1311 W 78TH ST:7600 S MARSHFIELD AVE","$1,000.00","17",2017,1000,NA
"691","Street Light Upgrade Menu ","ON S PAULINA ST FROM W 72ND ST (7200 S) TO W 73RD ST (7300 S)","$1,500.00","17",2017,1500,NA
"692","Street Resurfacing Menu (1-5) ","7600-7900 S WOOD ST","$134,818.40","17",2017,134818.4,NA
"693","Street Resurfacing Menu (1-5) ","W)","$47,436.43","17",2017,47436.43,NA
"694","Street Resurfacing Menu ","W)","$103,919.06","17",2017,103919.06,NA
"695","Street Resurfacing Menu ","70TH ST (7000 S)","$54,439.14","17",2017,54439.14,NA
"696","Street Resurfacing Menu ","ON W 75TH PL FROM S PAULINA ST (1700 W) TO S WOOD ST (1800 W)","$85,409.11","17",2017,85409.11,NA
"697","Street Resurfacing Menu ","ON S NORMAL AVE FROM W 80TH ST (8000 S) TO W 81ST ST (8100 S)","$61,966.03","17",2017,61966.03,NA
"698","Street Resurfacing Menu ","(1930 W)","$36,367.34","17",2017,36367.34,NA
"699","Street Resurfacing Menu ","(2630 W)","$36,953.78","17",2017,36953.78,NA
"700","Street Resurfacing Menu ","S)","$140,319.80","17",2017,140319.8,NA
"701","Street Resurfacing Menu ","ON W 80TH ST FROM S MAY ST (1130 W) TO S PEORIA ST (900 W)","$64,710.05","17",2017,64710.05,NA
"702","Street Resurfacing Menu ","S)","$49,288.79","17",2017,49288.79,NA
"703","Street Resurfacing Menu ","ON S HOYNE AVE FROM W 71ST ST (7100 S) TO W 71ST PL (7130 S)","$18,594.66","17",2017,18594.66,NA
"704","Street Resurfacing Menu ","(2000 W)","$26,727.01","17",2017,26727.01,NA
"705","Street Resurfacing Menu ","ON E 70TH ST FROM S BELL AVE (2230 W) TO S WESTERN AVE (2400 W)","$70,146.45","17",2017,70146.45,NA
"706","Street Speed Hump Menu ","73RD ST (7300 S)","$3,700.00","17",2017,3700,NA
"707","Street Speed Hump Menu ","W):1400-1500 W 72ND PL","$3,700.00","17",2017,3700,NA
"708","Alley Resurfacing Menu (1-1) (2018)","S CAMPBELL AVE & W 76TH ST&S MAPLEWOOD AVE & W 77TH ST","$6,285.24","18",2017,6285.24,NA
"709","Alley Resurfacing Menu (2018)","S ROCKWELL ST & W 73RD ST&S TALMAN AVE & W 74TH ST","$25,880.06","18",2017,25880.06,NA
"710","Curb & Gutter Menu ","(3900 W)","$56,352.64","18",2017,56352.64,NA
"711","Miscellaneous CDOT Projects ","7231-7233 S WESTERN AVE","$8,126.85","18",2017,8126.85,NA
"712","Miscellaneous CDOT Projects ","ON N KOSTNER AVE FROM W 77TH PL (7720 S) TO W 79TH ST (7900 S)","$634.00","18",2017,634,NA
"713","50/50 Neighborhood Arts Program","$10,000.00","$10,000.00","18",2017,10000,NA
"714","Sidewalk Menu ","2800-2810 W 81ST ST","$8,485.18","18",2017,8485.18,NA
"715","Sidewalk Menu ","W)","$113,356.65","18",2017,113356.65,NA
"716","Sidewalk Menu ","3231-3258 W 82ND ST","$52,210.05","18",2017,52210.05,NA
"717","Sidewalk Menu ","(3400 W)","$28,168.08","18",2017,28168.08,NA
"718","Sidewalk Menu ","7900-7959 S FAIRFIELD AVE","$73,409.89","18",2017,73409.89,NA
"719","Sidewalk Menu ","8153 S CENTRAL PARK AVE","$3,322.34","18",2017,3322.34,NA
"720","Sidewalk Menu ","ON S WESTERN AVE FROM W 73RD ST (7300 S) TO W 74TH ST (7400 S)","$39,779.29","18",2017,39779.29,NA
"721","Sidewalk Menu ","8234-8236 S TALMAN AVE","$7,466.49","18",2017,7466.49,NA
"722","Sidewalk Menu ","7231-7233 S WESTERN AVE","$23,652.55","18",2017,23652.55,NA
"723","Sidewalk Menu ","2840 W 83RD ST","$747.16","18",2017,747.16,NA
