"","program","description","costA","ward","year","cost","costB"
"45","Sidewalk Menu ","2115 N CALIFORNIA AVE","$2,652.05","1",2019,2652.05,NA
"46","Sidewalk Menu ","2346 W RICE ST","$4,020.41","1",2019,4020.41,NA
"47","Sidewalk Menu ","2346 W SUPERIOR ST","$949.49","1",2019,949.49,NA
"48","Sidewalk Menu ","2418 W CORTEZ ST","$2,278.10","1",2019,2278.1,NA
"49","Sidewalk Menu ","2439 W FULLERTON AVE","$31,874.46","1",2019,31874.46,NA
"50","Sidewalk Menu ","2457 N FAIRFIELD AVE","$17,015.20","1",2019,17015.2,NA
"51","Sidewalk Menu ","2548 W ARMITAGE AVE","$3,182.46","1",2019,3182.46,NA
"52","Sidewalk Menu ","2727 W HADDON AVE","$2,797.96","1",2019,2797.96,NA
"53","Sidewalk Menu ","3101 W ARMITAGE AVE","$32,387.34","1",2019,32387.34,NA
"54","Sidewalk Menu ","3436 W CORTLAND ST","$13,554.84","1",2019,13554.84,NA
"55","Sidewalk Menu ","516 N ADA ST","$2,386.85","1",2019,2386.85,NA
"56","Sidewalk Menu ","836 N GREENVIEW AVE","$3,036.14","1",2019,3036.14,NA
"57","Street Bump Outs Menu ","N WOOD ST & W OHIO ST","$52,530.00","1",2019,52530,NA
"58","Street Light Upgrade Menu ","2024 N STAVE ST","$500.00","1",2019,500,NA
"59","Street Resurfacing Menu (1-5) ","ON N LEAVITT ST FROM W DIVISION ST (1200 N) TO W NORTH AVE (1600 N)","$45,939.88","1",2019,45939.88,NA
"60","Street Resurfacing Menu (1-5) ","ON W POTOMAC AVE FROM N OAKLEY BLVD (2300 W) TO N LEAVITT ST (2200 W)","$53,654.34","1",2019,53654.34,NA
"61","Street Resurfacing Menu ","ON N HONORE ST FROM N WICKER PARK AVE (1500 N) TO N MILWAUKEE AVE (1520 N)","$23,128.24","1",2019,23128.24,NA
"62","Street Resurfacing Menu ","ON N OAKLEY AVE FROM W POTOMAC AVE (1300 N) TO W HIRSCH ST (1400 N)","$50,416.47","1",2019,50416.47,NA
"63","Street Resurfacing Menu ","ON N TALMAN AVE FROM W BLOOMINGDALE AVE (1800 N) TO W WABANSIA AVE (1700 N)","$67,150.16","1",2019,67150.16,NA
"64","Street Resurfacing Menu ","ON W WALTON ST FROM N WOOD ST (1800 W) TO N HERMITAGE AVE (1740 W)","$21,103.65","1",2019,21103.65,NA
"65","Street Speed Hump Menu ","ON N CAMPBELL AVE FROM W NORTH AVE (1600 N) TO W WABANSIA AVE (1700 N)","$4,700.00","1",2019,4700,NA
"66","Street Speed Hump Menu ","ON W CHESTNUT ST FROM N GREENVIEW AVE (1500 W) TO N ASHLAND AVE (1600 W)","$4,700.00","1",2019,4700,NA
"67","Street Speed Hump Menu ","ON W CRYSTAL ST FROM N HERMITAGE AVE (1730 W) TO N WOOD ST (1800 W)","$2,350.00","1",2019,2350,NA
"68","Street Speed Hump Menu ","ON W ERIE ST FROM N WOLCOTT AVE (1900 W) TO N DAMEN AVE (2000 W)","$4,700.00","1",2019,4700,NA
"69","Alley Resurfacing Menu (1-1) ","$36,000.00","$36,000.00","2",2019,36000,NA
"70","Alley Resurfacing Menu ","$2,077.92","$2,077.92","2",2019,2077.92,NA
"71","Alley Resurfacing Menu ","$8,660.65","$8,660.65","2",2019,8660.65,NA
"72","Curb & Gutter Menu ","1325 N NOBLE ST","$22,209.92","2",2019,22209.92,NA
"73","Curb & Gutter Menu ","ON N MIES VAN DER ROHE WAY FROM E CHICAGO AVE (800 N) TO E PEARSON ST (830 N)","$150,000.00","2",2019,150000,NA
"74","In-Road State Law Stop For Pedestrians Signs","N CLYBOURN AVE & W WISCONSIN ST","$350.00","2",2019,350,NA
"75","Lake Shore Park Irrigation System","808 N LAKE SHORE DR","$113,000.00","2",2019,113000,NA
"76","Left-Turn Arrow Menu ","E CHICAGO AVE & N MIES VAN DER ROHE WAY","$32,199.33","2",2019,32199.33,NA
"77","Left-Turn Arrow Menu ","W NORTH AVE & N WELLS ST","$58,043.03","2",2019,58043.03,NA
"78","Pedestrian Refuge Island Menu ","N LA SALLE DR & W BURTON PL","$37,800.67","2",2019,37800.67,NA
"79","POD CAMERA: FULLERTON & LAKEWOOD","W FULLERTON AVE & N LAKEWOOD AVE","$24,776.00","2",2019,24776,NA
"80","POD CAMERA: LAKE SHORE PARK","808 N LAKE SHORE DR","$24,776.00","2",2019,24776,NA
"81","Sidewalk Menu ","1601 N ORCHARD ST","$14,517.27","2",2019,14517.27,NA
"82","Speed Indicator Signs ","885 N CLARK ST","$14,000.00","2",2019,14000,NA
"83","Street Light Arterial Menu ","ON N MIES VAN DER ROHE WAY FROM E CHICAGO AVE (800 N) TO E PEARSON ST (830 N)","$70,000.00","2",2019,70000,NA
"84","Street Light Residential Staggered Piggy Back Menu ","108 W GERMANIA PL","$12,052.76","2",2019,12052.76,NA
"85","Street Resurfacing Menu ","ON N BOSWORTH AVE FROM W LE MOYNE ST (1500 N) TO W BLACKHAWK ST (1400 N)","$63,662.16","2",2019,63662.16,NA
"86","Street Resurfacing Menu ","ON N BURLING ST FROM W WILLOW ST (1800 N) TO W CONCORD PL (1610 N)","$89,800.08","2",2019,89800.08,NA
"87","Street Resurfacing Menu ","ON N DEWITT PL FROM E PEARSON ST (830 N) TO E CHESTNUT ST (860 N)","$8,140.64","2",2019,8140.64,NA
"88","Street Resurfacing Menu ","ON N WAYNE AVE FROM W BELDEN AVE (2300 N) TO W FULLERTON AVE (2400 N)","$51,011.71","2",2019,51011.71,NA
"89","Street Resurfacing Menu ","ON N WINCHESTER AVE FROM W THOMAS ST (1100 N) TO W DIVISION ST (1200 N)","$11,969.83","2",2019,11969.83,NA
"90","Street Resurfacing Menu ","ON W CONCORD LN FROM N NORTH PARK AVE (300 W) TO N SEDGWICK ST (400 W)","$37,363.26","2",2019,37363.26,NA
"91","Street Resurfacing Menu ","ON W DELAWARE PL FROM N DEARBORN ST (40 W) TO N CLARK ST (100 W)","$26,809.51","2",2019,26809.51,NA
"92","Street Resurfacing Menu ","ON W RICE ST FROM N DAMEN AVE (2000 W) TO N OAKLEY BLVD (2300 W)","$168,251.52","2",2019,168251.52,NA
"93","Street Resurfacing Menu ","ON W SCHILLER ST FROM N HOYNE AVE (2100 W) TO N LEAVITT ST (2200 W)","$52,102.80","2",2019,52102.8,NA
"94","Street Resurfacing Menu ","ON W SCHILLER ST FROM N WELLS ST (200 W) TO N LA SALLE DR (140 W)","$24,265.41","2",2019,24265.41,NA
"95","Street Resurfacing Menu ","ON W SCOTT ST FROM N WELLS ST (200 W) TO N ORLEANS ST (310 W)","$53,707.37","2",2019,53707.37,NA
"96","Street Resurfacing Menu ","ON W THOMAS ST FROM N DAMEN AVE (2000 W) TO N LEAVITT ST (2200 W)","$84,789.78","2",2019,84789.78,NA
"97","Street Resurfacing Menu ","ON W WALTON ST FROM N DEARBORN ST (40 W) TO N STATE ST (0 E)","$15,912.37","2",2019,15912.37,NA
"98","Street Speed Hump Menu ","ON N LEAVITT ST FROM W CORTEZ ST (1030 N) TO W AUGUSTA BLVD (1000 N)","$2,350.00","2",2019,2350,NA
"99","Street Speed Hump Menu ","ON W IOWA ST FROM N DAMEN AVE (2000 W) TO N HOYNE AVE (2100 W)","$4,700.00","2",2019,4700,NA
"100","Street Speed Hump Menu ","ON W JULIAN ST FROM N PAULINA ST (1700 W) TO N WOOD ST (1800 W)","$4,700.00","2",2019,4700,NA
"101","Alley Resurfacing Menu (1-1) ","E 40TH ST & S INDIANA AVE&E 41ST ST & S PRAIRIE AVE","$32,069.88","3",2019,32069.88,NA
"102","Alley Resurfacing Menu ","E 34TH ST & S MICHIGAN AVE&E 35TH ST & S INDIANA AVE","$40,002.64","3",2019,40002.64,NA
"103","Alley Resurfacing Menu ","E 41ST ST & S MICHIGAN AVE&E 42ND ST & S WABASH AVE","$26,848.02","3",2019,26848.02,NA
"104","Alley Resurfacing Menu ","E 51ST ST & S MICHIGAN AVE&E 53RD ST & S WABASH AVE","$79,062.25","3",2019,79062.25,NA
"105","Curb & Gutter Menu ","2931 S FEDERAL ST","$14,646.81","3",2019,14646.81,NA
"106","Curb & Gutter Menu ","3700-3714 S CALUMET AVE","$61,746.00","3",2019,61746,NA
"107","Miscellaneous CDOT Projects ","4215-4229 S STATE ST","$19,841.84","3",2019,19841.84,NA
"108","Miscellaneous CDOT Projects ","5118 S PRAIRIE AVE; 5305 S CALUMET AVE; 5241 S INDIANA AVE","$600.00","3",2019,600,NA
"109","Miscellaneous CDOT Projects ","540-542 E 44TH PL; 4927-4937 S CALUMET AVE; 4215-4229 S STATE ST","$1,050.00","3",2019,1050,NA
"110","Miscellaneous CDOT Projects ","542 E 47TH ST","$10,533.00","3",2019,10533,NA
"111","Miscellaneous CDOT Projects ","E 43RD ST & S DR MARTIN LUTHER KING JR DR E","$1,700.00","3",2019,1700,NA
"112","Pavement Markings Menu ","S MICHIGAN AVE & E 31ST ST","$1,287.21","3",2019,1287.21,NA
"113","Pedestrian Refuge Island Menu ","S MICHIGAN AVE & E 21ST ST","$81,625.26","3",2019,81625.26,NA
"114","Sidewalk Menu ","1240-1330 S STATE ST","$39,479.48","3",2019,39479.48,NA
"115","Sidewalk Menu ","1406-1444 S PRAIRIE AVE","$6,835.92","3",2019,6835.92,NA
"116","Sidewalk Menu ","1515 S INDIANA AVE","$18,216.32","3",2019,18216.32,NA
"117","Sidewalk Menu ","3422 S PRAIRIE AVE","$1,479.36","3",2019,1479.36,NA
"118","Sidewalk Menu ","346 E 53RD ST","$2,792.43","3",2019,2792.43,NA
"119","Sidewalk Menu ","3736 S MICHIGAN AVE","$27,290.88","3",2019,27290.88,NA
"120","Sidewalk Menu ","4114 S MICHIGAN AVE","$27,887.43","3",2019,27887.43,NA
"121","Sidewalk Menu ","4466 S WELLS ST","$22,000.54","3",2019,22000.54,NA
"122","Sidewalk Menu ","5300-5330 S PRAIRIE AVE","$19,126.34","3",2019,19126.34,NA
"123","Sidewalk Menu ","ON E 41ST ST FROM S INDIANA AVE (200 E) TO S PRAIRIE AVE (300 E)","$58,401.69","3",2019,58401.69,NA
"124","Sidewalk Menu ","ON S SHIELDS AVE FROM W 43RD ST (4300 S) TO W 43RD PL (4330 S)","$35,011.54","3",2019,35011.54,NA
"125","Speed Indicator Signs ","S DR MARTIN LUTHER KING JR DR & E 42ND ST","$22,000.00","3",2019,22000,NA
"126","Speed Indicator Signs ","S INDIANA AVE & E 32ND ST","$22,000.00","3",2019,22000,NA
"127","Speed Indicator Signs ","S INDIANA AVE & E 42ND ST","$22,000.00","3",2019,22000,NA
"128","Speed Indicator Signs ","S INDIANA AVE & E 48TH ST","$22,000.00","3",2019,22000,NA
"129","Speed Indicator Signs ","S MICHIGAN AVE & E 44TH ST","$22,000.00","3",2019,22000,NA
"130","Speed Indicator Signs ","S MICHIGAN AVE & E 48TH ST","$22,000.00","3",2019,22000,NA
"131","Street Resurfacing Menu (1-5) ","ON S FEDERAL ST FROM 1450 S TO W 14TH ST (1400 S)","$38,607.27","3",2019,38607.27,NA
"132","Street Resurfacing Menu (1-5) ","ON S FEDERAL ST FROM W 14TH ST (1400 S) TO W 13TH ST (1300 S)","$90,913.93","3",2019,90913.93,NA
"133","Street Resurfacing Menu (1-5) ","ON S SHIELDS AVE FROM W 43RD ST (4300 S) TO W 44TH PL (4430 S)","$71,645.22","3",2019,71645.22,NA
"134","Street Resurfacing Menu ","ON E 42ND ST FROM S INDIANA AVE (200 E) TO S PRAIRIE AVE (300 E)","$57,990.40","3",2019,57990.4,NA
"135","Street Resurfacing Menu ","ON E 45TH ST FROM S PRAIRIE AVE (300 E) TO S DR MARTIN LUTHER KING JR DR W (370 E)","$53,533.02","3",2019,53533.02,NA
"136","Street Resurfacing Menu ","$60,489.34","$60,489.34","3",2019,60489.34,NA
"137","Street Resurfacing Menu ","ON S PRAIRIE AVE FROM E 16TH ST (1600 S) TO E 18TH ST (1799 S)","$46,146.74","3",2019,46146.74,NA
"138","Street Resurfacing Menu ","ON S WALLACE ST FROM W 53RD ST (5300 S) TO W 54TH ST (5400 S)","$35,909.95","3",2019,35909.95,NA
"139","Street Resurfacing Menu ","ON W 48TH ST FROM S WABASH AVE (50 E) TO S MICHIGAN AVE (100 E)","$36,322.00","3",2019,36322,NA
"140","Street Resurfacing Menu ","ON W SWANN ST FROM 346 W TO S SHIELDS AVE (340 W)","$10,407.28","3",2019,10407.28,NA
"141","Street Speed Hump Menu ","ON E 42ND ST FROM S PRAIRIE AVE (300 E) TO S INDIANA AVE (200 E)","$2,350.00","3",2019,2350,NA
"142","Street Speed Hump Menu ","ON S LAFAYETTE AVE FROM W 57TH ST (5700 S) TO W 57TH PL (5740 S)","$11,750.00","3",2019,11750,NA
"143","Street Speed Hump Menu ","ON S PRINCETON AVE FROM W 43RD PL (4330 S) TO W 44TH PL (4430 S)","$4,700.00","3",2019,4700,NA
"144","Street Traffic Circle Menu ","W 47TH ST & S WENTWORTH AVE","$15,700.00","3",2019,15700,NA
"145","Alley Resurfacing Menu (1-1) ","E MADISON PARK & S DORCHESTER AVE&S WOODLAWN AVE & E 50TH ST","$58,877.22","4",2019,58877.22,NA
"146","Arterial Street Bump Outs Menu ","E 38TH ST & S COTTAGE GROVE AVE","$80,635.44","4",2019,80635.44,NA
"147","Arterial Street Bump Outs Menu ","E 50TH ST & S COTTAGE GROVE AVE","$49,622.71","4",2019,49622.71,NA
"148","Miscellaneous CDOT Projects ","4222 S LANGLEY AVE","$150.00","4",2019,150,NA
"149","Roosevelt Park Path Lighting","62 W ROOSEVELT RD","$6,500.00","4",2019,6500,NA
"150","Sidewalk Menu ","E 47TH DR & S LAKE PARK AVE","$30,736.07","4",2019,30736.07,NA
"151","Sidewalk Menu ","ON E 48TH ST FROM S COTTAGE GROVE AVE (800 E) TO S DREXEL BLVD (900 E)","$18,693.02","4",2019,18693.02,NA
"152","Sidewalk Menu ","ON E 48TH ST FROM S EVANS AVE (730 E) TO S COTTAGE GROVE AVE (800 E)","$11,448.02","4",2019,11448.02,NA
"153","Sidewalk Menu ","ON S COTTAGE GROVE AVE FROM E 37TH ST (3700 S) TO E 37TH PL (3729 S)","$30,109.30","4",2019,30109.3,NA
"154","Street Light Arterial Menu ","ON S LAKE PARK AVE FROM E 43RD ST (4299 S) TO E 47TH ST (4699 S)","$45,000.00","4",2019,45000,NA
"155","Street Light Pole Painting Menu ","E 47TH ST & S LAKE PARK AVE","$3,600.00","4",2019,3600,NA
"156","Street Resurfacing Menu (1-5) ","ON E 31ST PL FROM S VERNON AVE (440 E) TO S RHODES AVE (500 E)","$56,131.97","4",2019,56131.97,NA
"157","Street Resurfacing Menu (1-5) ","ON E 50TH ST FROM S ST LAWRENCE AVE (600 E) TO S COTTAGE GROVE AVE (800 E)","$107,156.44","4",2019,107156.44,NA
"158","Street Resurfacing Menu (1-5) ","ON S BLACKSTONE AVE FROM E HYDE PARK BLVD (5100 S) TO E 53RD ST (5300 S)","$100,219.83","4",2019,100219.83,NA
"159","Street Resurfacing Menu ","3941-4500 S DREXEL BLVD","$150,000.00","4",2019,150000,NA
"160","Street Resurfacing Menu ","ON E 32ND ST FROM S RHODES AVE (500 E) TO S ELLIS AVE (699 E)","$19,441.85","4",2019,19441.85,NA
"161","Street Resurfacing Menu ","ON E 48TH ST FROM S EVANS AVE (730 E) TO S COTTAGE GROVE AVE (800 E)","$22,268.38","4",2019,22268.38,NA
"162","Street Resurfacing Menu ","ON E 48TH ST FROM S ST LAWRENCE AVE (600 E) TO S EVANS AVE (730 E)","$126,648.21","4",2019,126648.21,NA
"163","Street Resurfacing Menu ","ON E 49TH ST FROM S CHAMPLAIN AVE (640 E) TO S EVANS AVE (730 E)","$66,267.11","4",2019,66267.11,NA
"164","Street Resurfacing Menu ","ON E 49TH ST FROM S COTTAGE GROVE AVE (800 E) TO S DREXEL BLVD (900 E)","$47,354.34","4",2019,47354.34,NA
"165","Street Resurfacing Menu ","$33,551.10","$33,551.10","4",2019,33551.1,NA
"166","Street Resurfacing Menu ","ON S DORCHESTER AVE FROM E 49TH ST (4900 S) TO E 50TH ST (5000 S)","$56,444.24","4",2019,56444.24,NA
"167","Street Resurfacing Menu ","ON S DORCHESTER AVE FROM E 52ND ST (5200 S) TO E 53RD ST (5300 S)","$32,869.01","4",2019,32869.01,NA
"168","Street Resurfacing Menu ","ON S FORRESTVILLE AVE FROM E 43RD ST (4300 S) TO E 44TH ST (4400 S)","$27,941.67","4",2019,27941.67,NA
"169","Street Resurfacing Menu ","ON S LAKE PARK AVE FROM E 36TH ST (3549 S) TO E 37TH ST (3700 S)","$56,697.92","4",2019,56697.92,NA
"170","Street Resurfacing Menu ","ON S OAKENWALD AVE FROM E 42ND PL (4232 S) TO E 43RD ST (4300 S)","$30,623.86","4",2019,30623.86,NA
"171","Street Resurfacing Menu ","ON S ST LAWRENCE AVE FROM E 47TH ST (4700 S) TO E 48TH ST (4800 S)","$33,986.64","4",2019,33986.64,NA
"172","Street Resurfacing Menu ","ON S VINCENNES AVE FROM E PERSHING RD (3900 S) TO E OAKWOOD BLVD (3946 S)","$17,025.64","4",2019,17025.64,NA
"173","In-Road State Law Stop For Pedestrians Signs","6800 S RIDGELAND AVE; 7000 S STONY ISLAND AVE; 7031 S CHAPPEL AVE","$74,328.00","5",2019,74328,NA
"174","Concrete Alley Menu ","S GREENWOOD AVE & E 71ST ST&E 72ND ST & S UNIVERSITY AVE","$23,995.10","5",2019,23995.1,NA
"175","In-Road State Law Stop For Pedestrians Signs","$150,000.00","$150,000.00","5",2019,150000,NA
"176","In-Road State Law Stop For Pedestrians Signs","ON S CRANDON AVE FROM E 67TH ST (6700 S) TO E 69TH ST (6900 S)","$213,000.00","5",2019,213000,NA
"177","Sidewalk Menu ","1001 E 53RD ST","$14,490.00","5",2019,14490,NA
"178","Sidewalk Menu ","1959 E 72ND PL","$3,589.38","5",2019,3589.38,NA
"179","Sidewalk Menu ","6710-6722 S CONSTANCE AVE","$7,178.76","5",2019,7178.76,NA
"180","Sidewalk Menu ","6720 S BENNETT AVE","$5,583.48","5",2019,5583.48,NA
"181","Sidewalk Menu ","$14,226.08","$14,226.08","5",2019,14226.08,NA
"182","Sidewalk Menu ","ON S CORNELL AVE FROM 4822 S TO E 49TH DR (4857 S)","$5,814.31","5",2019,5814.31,NA
"183","Sidewalk Menu ","ON S ELLIS AVE FROM E 53RD ST (5300 S) TO E 54TH ST (5400 S)","$10,375.19","5",2019,10375.19,NA
"184","Sidewalk Menu ","$14,824.31","$14,824.31","5",2019,14824.31,NA
"185","Street Light Residential Staggered Piggy Back Menu ","$210,000.00","$210,000.00","5",2019,210000,NA
"186","Street Light Residential Staggered Piggy Back Menu ","ON S PAXTON AVE FROM E 71ST ST (7100 S) TO E 73RD ST (7300 S)","$200,000.00","5",2019,200000,NA
"187","Street Resurfacing Menu ","ON E 57TH ST FROM S LAKE PARK AVE (1520 E) TO S STONY ISLAND AVE (1600 E)","$61,024.51","5",2019,61024.51,NA
"188","Street Resurfacing Menu ","ON E 73RD ST FROM S DOBSON AVE (1030 E) TO S GREENWOOD AVE (1100 E)","$55,267.33","5",2019,55267.33,NA
"189","Street Resurfacing Menu ","ON E 73RD ST FROM S WOODLAWN AVE (1200 E) TO S KIMBARK AVE (1300 E)","$63,709.71","5",2019,63709.71,NA
"190","Street Resurfacing Menu ","$5,228.32","$5,228.32","5",2019,5228.32,NA
"191","Street Resurfacing Menu ","ON S CORNELL AVE FROM E 50TH ST (5000 S) TO E 50TH PL (5040 S)","$39,401.50","5",2019,39401.5,NA
"192","Street Resurfacing Menu ","ON S DORCHESTER AVE FROM E MARQUETTE RD (6600 S) TO E 66TH PL (6630 S)","$13,886.46","5",2019,13886.46,NA
"193","Street Resurfacing Menu ","ON S LAKE PARK AVE FROM E 55TH ST (5499 S) TO E 56TH ST (5600 S)","$134,077.55","5",2019,134077.55,NA
"194","108 E. 83rd St.","108 E 83RD ST","$500.00","6",2019,500,NA
"195","Alley Apron Menu ","8644 S CALUMET AVE","$33,799.97","6",2019,33799.97,NA
"196","Alley Apron Menu ","8645 S CALUMET AVE","$33,799.97","6",2019,33799.97,NA
"197","Alley Speed Hump Menu ","306 E 75TH ST; S PRAIRIE AVE & E 74TH ST&S CALUMET AVE & E 75TH ST","$700.00","6",2019,700,NA
"198","Alley Speed Hump Menu ","E 82ND ST & S VERNON AVE&E 83RD ST & S EBERHART AVE","$3,500.00","6",2019,3500,NA
"199","Curb & Gutter Menu ","7320 S LAFAYETTE AVE","$9,179.08","6",2019,9179.08,NA
"200","Curb & Gutter Menu ","8035 S INDIANA AVE","$9,377.91","6",2019,9377.91,NA
"201","Curb & Gutter Menu ","ON E 74TH ST FROM S PRAIRIE AVE (300 E) TO S CALUMET AVE (340 E)","$52,870.81","6",2019,52870.81,NA
"202","POD CAMERA - 130 EAST 71ST ST","130 E 71ST ST","$24,776.00","6",2019,24776,NA
"203","Sidewalk Menu ","ON W 68TH ST FROM S PEORIA ST (900 W) TO S SANGAMON ST (930 W)","$47,908.70","6",2019,47908.7,NA
"204","Speed Indicator Signs ","S DR MARTIN LUTHER KING JR DR & E 78TH ST","$25,000.00","6",2019,25000,NA
"205","Street Resurfacing Menu (1-5) ","ON E 72ND ST FROM S STATE ST (0 E) TO S DR MARTIN LUTHER KING JR DR (400 E)","$197,710.52","6",2019,197710.52,NA
"206","Street Resurfacing Menu (1-5) ","ON E 82ND ST FROM S MICHIGAN AVE (100 E) TO S WABASH AVE (40 E)","$29,357.63","6",2019,29357.63,NA
"207","Street Resurfacing Menu (1-5) ","ON S HARVARD AVE FROM W 72ND ST (7200 S) TO W 75TH ST (7500 S)","$53,632.58","6",2019,53632.58,NA
"208","Street Resurfacing Menu (1-5) ","ON W 78TH PL FROM S LAFAYETTE AVE (30 W) TO S PERRY AVE (100 W)","$21,414.43","6",2019,21414.43,NA
"209","Street Resurfacing Menu ","ON E 84TH ST FROM S MICHIGAN AVE (100 E) TO S INDIANA AVE (200 E)","$45,403.10","6",2019,45403.1,NA
"210","Street Resurfacing Menu ","ON S CHAMPLAIN AVE FROM E 82ND ST (8200 S) TO E 83RD ST (8300 S)","$45,216.55","6",2019,45216.55,NA
"211","Street Resurfacing Menu ","ON S EBERHART AVE FROM E 79TH ST (7900 S) TO E 80TH ST (8000 S)","$43,262.48","6",2019,43262.48,NA
"212","Street Resurfacing Menu ","ON S GREEN ST FROM W 66TH ST (6600 S) TO W MARQUETTE RD (6700 S)","$34,409.25","6",2019,34409.25,NA
"213","Street Resurfacing Menu ","ON S GREEN ST FROM W MARQUETTE RD (6700 S) TO W 68TH ST (6800 S)","$44,950.86","6",2019,44950.86,NA
"214","Street Resurfacing Menu ","ON S INDIANA AVE FROM E 79TH ST (7900 S) TO E 80TH ST (8000 S)","$47,752.96","6",2019,47752.96,NA
