"","program","description","costA","ward","year","cost","costB"
"465","Street Resurfacing Menu (1-5) ","ON S MELVINA AVE FROM W 61ST ST (6100 S) TO W 62ND ST (6200 S)","$63,413.93","13",2020,63413.93,NA
"466","Street Resurfacing Menu ","ON S KEATING AVE FROM W 62ND ST (6200 S) TO W 63RD ST (6300 S)","$57,850.82","13",2020,57850.82,NA
"467","Street Resurfacing Menu ","ON S KEATING AVE FROM W 65TH ST (6500 S) TO W MARQUETTE RD (6700 S)","$40,419.14","13",2020,40419.14,NA
"468","Street Resurfacing Menu ","ON S KEDVALE AVE FROM W 65TH ST (6500 S) TO W 66TH ST (6600 S)","$58,627.63","13",2020,58627.63,NA
"469","Street Resurfacing Menu ","ON S NASHVILLE AVE FROM W 62ND ST (6200 S) TO W 63RD ST (6300 S)","$52,409.93","13",2020,52409.93,NA
"470","Street Speed Hump Menu ","$4,700.00","$4,700.00","13",2020,4700,NA
"471","Arterial Street Bump Outs Menu ","S PULASKI RD & W 42ND ST","$24,923.36","14",2020,24923.36,NA
"472","Curb & Gutter Menu ","4638 W 51ST ST","$3,593.45","14",2020,3593.45,NA
"473","Curb & Gutter Menu ","5251 S TRUMBULL AVE","$2,091.09","14",2020,2091.09,NA
"474","Sidewalk Menu ","4542 S HARDING AVE","$1,653.22","14",2020,1653.22,NA
"475","Sidewalk Menu ","4801 S KOSTNER AVE","$11,852.46","14",2020,11852.46,NA
"476","Sidewalk Menu ","5001 S KOSTNER AVE","$5,151.50","14",2020,5151.5,NA
"477","Sidewalk Menu ","5016-5024 S KENNETH AVE","$10,952.89","14",2020,10952.89,NA
"478","Sidewalk Menu ","5100-5122 S LINDER AVE","$27,253.76","14",2020,27253.76,NA
"479","Sidewalk Menu ","5105 S MELVINA AVE","$2,087.10","14",2020,2087.1,NA
"480","Sidewalk Menu ","5106-5150 S MOBILE AVE","$12,451.54","14",2020,12451.54,NA
"481","Sidewalk Menu ","5111 S MENARD AVE","$974.45","14",2020,974.45,NA
"482","Sidewalk Menu ","5117-5119 S MENARD AVE","$3,754.37","14",2020,3754.37,NA
"483","Sidewalk Menu ","5117-5145 S NATOMA AVE","$31,208.49","14",2020,31208.49,NA
"484","Sidewalk Menu ","5156 S TROY ST","$15,348.94","14",2020,15348.94,NA
"485","Sidewalk Menu ","5200 S LOCKWOOD AVE","$13,513.27","14",2020,13513.27,NA
"486","Sidewalk Menu ","5201-5217 S LARAMIE AVE","$24,945.22","14",2020,24945.22,NA
"487","Sidewalk Menu ","5201-5235 S LINDER AVE","$40,194.18","14",2020,40194.18,NA
"488","Sidewalk Menu ","5201-5235 S LOREL AVE","$39,511.06","14",2020,39511.06,NA
"489","Sidewalk Menu ","5201-5255 S MONITOR AVE","$34,284.20","14",2020,34284.2,NA
"490","Sidewalk Menu ","5201-5257 S PARKSIDE AVE","$22,131.44","14",2020,22131.44,NA
"491","Sidewalk Menu ","5204-5216 S MOODY AVE","$9,262.56","14",2020,9262.56,NA
"492","Sidewalk Menu ","5211 S MERRIMAC AVE","$3,216.93","14",2020,3216.93,NA
"493","Sidewalk Menu ","5215 S MELVINA AVE","$5,405.49","14",2020,5405.49,NA
"494","Sidewalk Menu ","5218-5254 S PARKSIDE AVE","$31,950.79","14",2020,31950.79,NA
"495","Sidewalk Menu ","5222-5244 S MAJOR AVE","$31,156.15","14",2020,31156.15,NA
"496","Sidewalk Menu ","5226-5234 S WASHTENAW AVE","$5,588.48","14",2020,5588.48,NA
"497","Sidewalk Menu ","5238 S LOREL AVE","$1,166.35","14",2020,1166.35,NA
"498","Sidewalk Menu ","5300 S MAPLEWOOD AVE","$14,912.47","14",2020,14912.47,NA
"499","Sidewalk Menu ","5334-5358 S SPAULDING AVE","$19,782.46","14",2020,19782.46,NA
"500","Street Light Upgrade Menu ","3910-3914 W 47TH ST","$305.70","14",2020,305.7,NA
"501","Street Resurfacing Menu (1-5) ","ON S KNOX AVE FROM W 47TH ST (4700 S) TO W 51ST ST (5100 S)","$233,567.65","14",2020,233567.65,NA
"502","Street Resurfacing Menu (1-5) ","ON S SPAULDING AVE FROM W 43RD ST (4300 S) TO S ARCHER AVE (4450 S)","$90,106.71","14",2020,90106.71,NA
"503","Street Resurfacing Menu ","5100-5259 S NATOMA AVE","$58,449.16","14",2020,58449.16,NA
"504","Street Resurfacing Menu ","ON S NAGLE AVE FROM W 51ST ST (5100 S) TO W 53RD ST (5300 S)","$151,326.89","14",2020,151326.89,NA
"505","Street Resurfacing Menu ","ON S SACRAMENTO AVE FROM W 55TH ST (5500 S) TO W 59TH ST (5900 S)","$319,476.21","14",2020,319476.21,NA
"506","Street Speed Hump Menu ","ON S KEDVALE AVE FROM W 44TH ST (4400 S) TO W 45TH ST (4500 S)","$4,700.00","14",2020,4700,NA
"507","Street Speed Hump Menu ","ON S KILDARE AVE FROM W 40TH ST (4050 S) TO W ANN LURIE PL (4220 S)","$7,050.00","14",2020,7050,NA
"508","Street Speed Hump Menu ","ON W 53RD PL FROM S ALBANY AVE (3100 W) TO S KEDZIE AVE (3200 W)","$4,700.00","14",2020,4700,NA
"509","Alley Apron Menu ","ON W 56TH ST FROM S DAMEN AVE (2000 W) TO S WINCHESTER AVE (1930 W)","$39,769.78","15",2020,39769.78,NA
"510","Alley Apron Menu ","ON W 56TH ST FROM S WINCHESTER AVE (1930 W) TO S WOLCOTT AVE (1900 W)","$31,494.41","15",2020,31494.41,NA
"511","Alley Apron Menu ","ON W 56TH ST FROM S WOLCOTT AVE (1900 W) TO S HONORE ST (1830 W)","$33,512.74","15",2020,33512.74,NA
"512","Alley Apron Menu ","ON W 60TH ST FROM S HONORE ST (1830 W) TO S WOOD ST (1800 W)","$16,172.76","15",2020,16172.76,NA
"513","Alley Apron Menu ","ON W 60TH ST FROM S MARSHFIELD AVE (1630 W) TO S ASHLAND AVE (1600 W)","$30,746.47","15",2020,30746.47,NA
"514","Alley Apron Menu ","ON W 60TH ST FROM S PAULINA ST (1700 W) TO S MARSHFIELD AVE (1630 W)","$11,566.91","15",2020,11566.91,NA
"515","Alley Apron Menu ","ON W 61ST ST FROM S HONORE ST (1830 W) TO S WOOD ST (1800 W)","$16,827.25","15",2020,16827.25,NA
"516","Alley Apron Menu ","ON W 61ST ST FROM S MARSHFIELD AVE (1630 W) TO S ASHLAND AVE (1600 W)","$27,399.33","15",2020,27399.33,NA
"517","Alley Apron Menu ","ON W 61ST ST FROM S PAULINA ST (1700 W) TO S MARSHFIELD AVE (1630 W)","$11,187.71","15",2020,11187.71,NA
"518","Alley Apron Menu ","ON W 61ST ST FROM S WINCHESTER AVE (1930 W) TO S WOLCOTT AVE (1900 W)","$16,494.99","15",2020,16494.99,NA
"519","Alley Apron Menu ","ON W 61ST ST FROM S WOLCOTT AVE (1900 W) TO S HONORE ST (1830 W)","$30,433.74","15",2020,30433.74,NA
"520","Alley Apron Menu ","ON W 61ST ST FROM S WOOD ST (1800 W) TO S HERMITAGE AVE (1730 W)","$13,289.66","15",2020,13289.66,NA
"521","Alley Apron Menu ","ON W 62ND ST FROM S PAULINA ST (1700 W) TO S MARSHFIELD AVE (1630 W)","$14,977.54","15",2020,14977.54,NA
"522","Alley Apron Menu ","ON W 66TH ST FROM S HERMITAGE AVE (1730 W) TO S PAULINA ST (1700 W)","$27,618.94","15",2020,27618.94,NA
"523","Alley Apron Menu ","ON W 66TH ST FROM S MARSHFIELD AVE (1630 W) TO S ASHLAND AVE (1600 W)","$14,975.02","15",2020,14975.02,NA
"524","Alley Apron Menu ","ON W 66TH ST FROM S PAULINA ST (1700 W) TO S MARSHFIELD AVE (1630 W)","$14,442.75","15",2020,14442.75,NA
"525","Alley Apron Menu ","ON W 66TH ST FROM S WINCHESTER AVE (1930 W) TO S WOLCOTT AVE (1900 W)","$46,684.37","15",2020,46684.37,NA
"526","Alley Apron Menu ","ON W 66TH ST FROM S WOOD ST (1800 W) TO S HERMITAGE AVE (1730 W)","$12,457.68","15",2020,12457.68,NA
"527","Alley Speed Hump Menu ","$1,400.00","$1,400.00","15",2020,1400,NA
"528","Diagonal Parking Menu ","S WASHTENAW AVE & W 47TH ST","$48,585.93","15",2020,48585.93,NA
"529","Sidewalk Menu ","5748 S PAULINA ST","$3,067.46","15",2020,3067.46,NA
"530","Sidewalk Menu ","5759 S WINCHESTER AVE","$17,828.28","15",2020,17828.28,NA
"531","Street Cul-de-Sac Menu ","W 64TH ST & S PAULINA ST","$21,644.27","15",2020,21644.27,NA
"532","Street Cul-de-Sac Menu ","W 65TH ST & S WOLCOTT AVE","$22,973.36","15",2020,22973.36,NA
"533","Street Light Residential Staggered Piggy Back Menu ","ON S CAMPBELL AVE FROM W 56TH ST (5600 S) TO W 57TH ST (5700 S)","$112,735.39","15",2020,112735.39,NA
"534","Street Light Upgrade Menu ","4933 S HOYNE AVE","$500.00","15",2020,500,NA
"535","Street Resurfacing Menu ","ON W 56TH ST FROM S HONORE ST (1830 W) TO S DAMEN AVE (2000 W)","$87,523.40","15",2020,87523.4,NA
"536","Street Resurfacing Menu ","ON W 65TH ST FROM S ASHLAND AVE (1600 W) TO S DAMEN AVE (2000 W)","$246,100.47","15",2020,246100.47,NA
"537","Street Resurfacing Menu ","ON W 66TH ST FROM S DAMEN AVE (2000 W) TO S MARSHFIELD AVE (1630 W)","$236,778.08","15",2020,236778.08,NA
"538","Street Traffic Circle Menu ","$43,091.76","$43,091.76","15",2020,43091.76,NA
"539","Street Traffic Circle Menu ","W 65TH ST & S WOOD ST; W 65TH ST & S PAULINA ST; W 65TH ST & S WOLCOTT AVE","$29,112.48","15",2020,29112.48,NA
"540","Street Traffic Circle Menu ","$38,607.06","$38,607.06","15",2020,38607.06,NA
"541","Alley Resurfacing Menu (1-1) ","W 61ST ST & S FAIRFIELD AVE&S CALIFORNIA AVE & W 62ND ST","$32,145.74","16",2020,32145.74,NA
"542","Alley Resurfacing Menu ","$17,014.85","$17,014.85","16",2020,17014.85,NA
"543","Alley Resurfacing Menu ","S WASHTENAW AVE & W 58TH ST&W 59TH ST & S FAIRFIELD AVE","$43,878.94","16",2020,43878.94,NA
"544","Alley Resurfacing Menu ","W 55TH ST & S RICHMOND ST&S SACRAMENTO AVE & W 56TH ST; 5558 S RICHMOND ST","$31,884.28","16",2020,31884.28,NA
"545","Concrete Alley Menu ","S MOZART ST & W 57TH ST&W 58TH ST & S CALIFORNIA AVE; 5701 S MOZART ST","$100,000.00","16",2020,100000,NA
"546","Curb & Gutter Menu ","$85,042.96","$85,042.96","16",2020,85042.96,NA
"547","Street Resurfacing Menu (1-5) ","ON S HAMILTON AVE FROM W 67TH PL (6730 S) TO W 69TH ST (6900 S)","$74,084.74","16",2020,74084.74,NA
"548","Street Resurfacing Menu (1-5) ","ON S SEELEY AVE FROM W 64TH ST (6400 S) TO W MARQUETTE RD (6700 S)","$167,107.43","16",2020,167107.43,NA
"549","Street Resurfacing Menu (1-5) ","ON W 56TH ST FROM S CALIFORNIA AVE (2800 W) TO S SACRAMENTO AVE (3000 W)","$125,216.14","16",2020,125216.14,NA
"550","Street Resurfacing Menu ","ON S FAIRFIELD AVE FROM W 58TH ST (5800 S) TO W 59TH ST (5900 S)","$58,277.29","16",2020,58277.29,NA
"551","Street Resurfacing Menu ","ON S FAIRFIELD AVE FROM W 61ST ST (6100 S) TO W 62ND ST (6200 S)","$79,255.53","16",2020,79255.53,NA
"552","Street Resurfacing Menu ","ON S HOYNE AVE FROM W 66TH ST (6600 S) TO W MARQUETTE RD (6700 S)","$56,904.01","16",2020,56904.01,NA
"553","Street Resurfacing Menu ","ON S SANGAMON ST FROM W 61ST ST (6100 S) TO W 63RD PKWY (6300 S)","$44,333.96","16",2020,44333.96,NA
"554","Street Resurfacing Menu ","ON W 57TH ST FROM S CALIFORNIA AVE (2800 W) TO S RICHMOND ST (2930 W)","$113,582.45","16",2020,113582.45,NA
"555","Street Resurfacing Menu ","ON W 60TH ST FROM S WASHTENAW AVE (2700 W) TO S CALIFORNIA AVE (2800 W)","$42,361.77","16",2020,42361.77,NA
"556","Street Resurfacing Menu ","ON W 62ND ST FROM S WESTERN AVE (2400 W) TO S ARTESIAN AVE (2430 W)","$28,796.82","16",2020,28796.82,NA
"557","Street Resurfacing Menu ","ON W 64TH ST FROM S WESTERN AVE (2400 W) TO S MAPLEWOOD AVE (2530 W)","$71,314.78","16",2020,71314.78,NA
"558","Street Resurfacing Menu ","ON W 65TH ST FROM S BELL AVE (2220 W) TO S WESTERN AVE (2400 W)","$87,746.38","16",2020,87746.38,NA
"559","Street Resurfacing Menu ","ON W 66TH ST FROM S WESTERN AVE (2400 W) TO S MAPLEWOOD AVE (2530 W)","$61,051.92","16",2020,61051.92,NA
"560","Alley Apron Menu ","7115 S SAWYER AVE; 7114 S SAWYER AVE","$40,166.03","17",2020,40166.03,NA
"561","Alley Apron Menu ","ON W 80TH ST FROM S WINCHESTER AVE (1930 W) TO S WOLCOTT AVE (1900 W)","$31,575.16","17",2020,31575.16,NA
"562","Alley Apron Menu ","ON W 80TH ST FROM S YALE AVE (230 W) TO S PRINCETON AVE (300 W)","$57,013.19","17",2020,57013.19,NA
"563","Alley Resurfacing Menu ","W 65TH ST & S MOZART ST&S FRANCISCO AVE & W 66TH ST","$47,244.70","17",2020,47244.7,NA
"564","Alley Resurfacing Menu ","W 74TH ST & S RACINE AVE&S MAY ST & W 75TH ST","$26,000.69","17",2020,26000.69,NA
"565","Alley Resurfacing Menu ","W 76TH ST & S GREEN ST&S HALSTED ST & W 77TH ST","$32,645.57","17",2020,32645.57,NA
"566","Alley Resurfacing Menu ","W 78TH ST & S RACINE AVE&S MAY ST & W 79TH ST","$21,803.10","17",2020,21803.1,NA
"567","Alley Resurfacing Menu ","W LITHUANIAN PLAZA CT & S CAMPBELL AVE&S MAPLEWOOD AVE & W 70TH ST","$58,255.65","17",2020,58255.65,NA
"568","Sidewalk Menu ","$7,245.00","$7,245.00","17",2020,7245,NA
"569","Sidewalk Menu ","ON S HOYNE AVE FROM W 73RD ST (7300 S) TO W 74TH ST (7400 S)","$24,913.20","17",2020,24913.2,NA
"570","Sidewalk Menu ","ON S SANGAMON ST FROM W 76TH ST (7600 S) TO W 77TH ST (7700 S)","$84,565.42","17",2020,84565.42,NA
"571","Sidewalk Menu ","ON W 76TH ST FROM S YALE AVE (250 W) TO S VINCENNES AVE (300 W)","$46,349.27","17",2020,46349.27,NA
"572","Street Resurfacing Menu ","ON S EMERALD AVE FROM W 76TH ST (7600 S) TO W 79TH ST (7900 S)","$96,989.37","17",2020,96989.37,NA
"573","Street Resurfacing Menu ","ON S GREEN ST FROM W 76TH ST (7600 S) TO W 78TH ST (7800 S)","$142,197.87","17",2020,142197.87,NA
"574","Street Resurfacing Menu ","ON S HONORE ST FROM W 81ST ST (8100 S) TO W 82ND ST (8200 S)","$58,636.66","17",2020,58636.66,NA
"575","Street Resurfacing Menu ","ON S PERRY AVE FROM W 80TH ST (8000 S) TO W 81ST ST (8100 S)","$70,734.27","17",2020,70734.27,NA
"576","Street Resurfacing Menu ","ON S ROCKWELL ST FROM W 70TH ST (7000 S) TO W 71ST ST (7100 S)","$52,084.25","17",2020,52084.25,NA
"577","Street Resurfacing Menu ","ON S STEWART AVE FROM S VINCENNES AVE (7850 S) TO W 80TH ST (8000 S)","$51,313.63","17",2020,51313.63,NA
"578","Street Resurfacing Menu ","$48,796.05","$48,796.05","17",2020,48796.05,NA
"579","Street Resurfacing Menu ","ON S WENTWORTH AVE FROM W 79TH ST (7900 S) TO W 81ST ST (8100 S)","$130,970.97","17",2020,130970.97,NA
"580","Street Resurfacing Menu ","ON S WOLCOTT AVE FROM W 76TH ST (7600 S) TO W 77TH ST (7700 S)","$68,272.91","17",2020,68272.91,NA
"581","Street Resurfacing Menu ","ON S WOLCOTT AVE FROM W 79TH ST (7900 S) TO W 80TH ST (8000 S)","$51,838.78","17",2020,51838.78,NA
"582","Street Resurfacing Menu ","ON W 65TH ST FROM S FAIRFIELD AVE (2732 W) TO S WASHTENAW AVE (2700 W)","$27,082.27","17",2020,27082.27,NA
"583","Street Resurfacing Menu ","ON W 66TH ST FROM S MOZART ST (2830 W) TO S FRANCISCO AVE (2900 W)","$24,505.98","17",2020,24505.98,NA
"584","Street Speed Hump Menu ","ON S ABERDEEN ST FROM W 77TH ST (7700 S) TO W 78TH ST (7800 S)","$4,700.00","17",2020,4700,NA
"585","Street Speed Hump Menu ","ON S FAIRFIELD AVE FROM W LITHUANIAN PLAZA CT (6900 S) TO W 70TH ST (7000 S)","$4,700.00","17",2020,4700,NA
"586","Street Speed Hump Menu ","ON S MORGAN ST FROM W 75TH ST (7500 S) TO W 76TH ST (7600 S)","$4,700.00","17",2020,4700,NA
"587","Street Speed Hump Menu ","ON S WASHTENAW AVE FROM W LITHUANIAN PLAZA CT (6900 S) TO W 70TH ST (7000 S)","$4,700.00","17",2020,4700,NA
"588","Alley Apron Menu ","3520 W 83RD PL","$15,232.89","18",2020,15232.89,NA
"589","Alley Apron Menu ","7201 S KEDZIE AVE","$30,756.83","18",2020,30756.83,NA
"590","Alley Apron Menu ","ON S HAMLIN AVE FROM W 86TH PL (8630 S) TO W 87TH ST (8700 S)","$15,431.76","18",2020,15431.76,NA
"591","Alley Speed Hump Menu ","S TRUMBULL AVE & W 77TH ST&W 78TH ST & S HOMAN AVE","$1,400.00","18",2020,1400,NA
"592","Sidewalk Menu ","2043 W 75TH PL","$8,986.01","18",2020,8986.01,NA
"593","Sidewalk Menu ","2959 W 73RD ST","$9,799.72","18",2020,9799.72,NA
"594","Sidewalk Menu ","7518-7530 S HAMILTON AVE","$15,606.95","18",2020,15606.95,NA
"595","Sidewalk Menu ","7901 S HOMAN AVE","$11,382.07","18",2020,11382.07,NA
"596","Sidewalk Menu ","7925 S CHRISTIANA AVE","$9,383.66","18",2020,9383.66,NA
"597","Sidewalk Menu ","8000 S SAWYER AVE","$11,120.99","18",2020,11120.99,NA
"598","Sidewalk Menu ","8613 S KARLOV AVE","$1,850.43","18",2020,1850.43,NA
"599","Sidewalk Menu ","ON W 82ND ST FROM S SPRINGFIELD AVE (3900 W) TO S PULASKI RD (4000 W)","$40,535.82","18",2020,40535.82,NA
"600","Sidewalk Menu ","S KILPATRICK AVE & W 78TH ST; 7758 S KILPATRICK AVE","$2,273.92","18",2020,2273.92,NA
"601","Street Resurfacing Menu (1-5) ","ON S CHRISTIANA AVE FROM W 81ST ST (8100 S) TO W 82ND ST (8200 S)","$54,641.16","18",2020,54641.16,NA
"602","Street Resurfacing Menu (1-5) ","ON S HOYNE AVE FROM W 84TH ST (8400 S) TO W 85TH ST (8500 S)","$53,959.84","18",2020,53959.84,NA
"603","Street Resurfacing Menu (1-5) ","ON S KENNETH AVE FROM W 85TH ST (8500 S) TO W 86TH ST (8600 S)","$66,721.05","18",2020,66721.05,NA
"604","Street Resurfacing Menu (1-5) ","ON S OAKLEY AVE FROM W 72ND ST (7200 S) TO W 73RD ST (7300 S)","$57,042.36","18",2020,57042.36,NA
"605","Street Resurfacing Menu (1-5) ","ON S TRUMBULL AVE FROM W 79TH ST (7900 S) TO W 80TH ST (8000 S)","$53,445.16","18",2020,53445.16,NA
"606","Street Resurfacing Menu ","ON S ALBANY AVE FROM W 81ST ST (8100 S) TO W 82ND ST (8200 S)","$60,899.80","18",2020,60899.8,NA
"607","Street Resurfacing Menu ","ON S ARTESIAN AVE FROM W 73RD ST (7300 S) TO W 74TH ST (7400 S)","$1,173.18","18",2020,1173.18,NA
"608","Street Resurfacing Menu ","ON S ARTESIAN AVE FROM W 76TH ST (7600 S) TO W 77TH ST (7700 S)","$48,249.96","18",2020,48249.96,NA
"609","Street Resurfacing Menu ","ON S CLAREMONT AVE FROM W 81ST ST (8100 S) TO W 81ST PL (8200 S)","$41,013.83","18",2020,41013.83,NA
"610","Street Resurfacing Menu ","ON S KEDVALE AVE FROM W 84TH ST (8400 S) TO W 85TH ST (8500 S)","$84,001.92","18",2020,84001.92,NA
"611","Street Resurfacing Menu ","ON S MAPLEWOOD AVE FROM W 74TH ST (7400 S) TO W COLUMBUS AVE (7500 S)","$53,265.47","18",2020,53265.47,NA
"612","Street Resurfacing Menu ","ON S SACRAMENTO AVE FROM W 82ND ST (8200 S) TO W 83RD ST (8300 S)","$53,937.66","18",2020,53937.66,NA
"613","Street Resurfacing Menu ","ON S SEELEY AVE FROM W 75TH PL (7530 S) TO W 76TH ST (7600 S)","$49,961.58","18",2020,49961.58,NA
"614","Street Resurfacing Menu ","ON S SPAULDING AVE FROM W 81ST ST (8100 S) TO W 82ND ST (8200 S)","$64,479.70","18",2020,64479.7,NA
"615","Street Resurfacing Menu ","ON S SPAULDING AVE FROM W 82ND ST (8200 S) TO W 83RD ST (8300 S)","$53,851.05","18",2020,53851.05,NA
"616","Street Resurfacing Menu ","ON S WHIPPLE ST FROM W 77TH ST (7699 S) TO W COLUMBUS AVE (7747 S)","$39,384.63","18",2020,39384.63,NA
"617","Street Resurfacing Menu ","ON S WHIPPLE ST FROM W 81ST ST (8100 S) TO W 82ND ST (8200 S)","$69,213.10","18",2020,69213.1,NA
"618","Street Resurfacing Menu ","ON W 78TH PL FROM S ST LOUIS AVE (3500 W) TO S CENTRAL PARK AVE (3600 W)","$48,251.01","18",2020,48251.01,NA
"619","Street Resurfacing Menu ","ON W 83RD PL FROM S SPRINGFIELD AVE (3900 W) TO S PULASKI RD (4000 W)","$68,043.95","18",2020,68043.95,NA
"620","Street Resurfacing Menu ","ON W 84TH ST FROM W COLUMBUS AVE (3740 W) TO S HAMLIN AVE (3800 W)","$27,699.82","18",2020,27699.82,NA
"621","Street Resurfacing Menu ","ON W 85TH ST FROM S DAMEN AVE (2000 W) TO S HOYNE AVE (2100 W)","$61,200.70","18",2020,61200.7,NA
"622","Street Resurfacing Menu ","ON W 86TH ST FROM S CALIFORNIA AVE (2800 W) TO S MOZART ST (2830 W)","$28,752.01","18",2020,28752.01,NA
"623","Street Speed Hump Menu ","ON W 79TH PL FROM S KARLOV AVE (4100 W) TO S KEELER AVE (4200 W)","$4,700.00","18",2020,4700,NA
"624","Street Speed Hump Menu ","ON W 85TH ST FROM S FRANCISCO AVE (2900 W) TO S WHIPPLE ST (3030 W)","$2,350.00","18",2020,2350,NA
"625","Alley Resurfacing Menu ","W 112TH ST & S CAMPBELL AVE&W 113TH ST & S ARTESIAN AVE","$27,695.94","19",2020,27695.94,NA
"626","Beverly Park Playground","2460 W 102ND ST","$50,000.00","19",2020,50000,NA
"627","Sidewalk Menu ","W 104TH ST & S WESTERN AVE","$3,716.56","19",2020,3716.56,NA
"628","Street Resurfacing Menu (1-5) ","ON S ARTESIAN AVE FROM W 105TH ST (10500 S) TO W 106TH ST (10600 S)","$56,169.22","19",2020,56169.22,NA
"629","Street Resurfacing Menu (1-5) ","ON S SAWYER AVE FROM W 105TH PL (10530 S) TO W 106TH ST (10600 S)","$29,109.84","19",2020,29109.84,NA
"630","Street Resurfacing Menu (1-5) ","ON S SAWYER AVE FROM W 105TH ST (10500 S) TO W 105TH PL (10530 S)","$28,270.97","19",2020,28270.97,NA
"631","Street Resurfacing Menu (1-5) ","ON S SPAULDING AVE FROM W 114TH ST (11400 S) TO W 115TH ST (11500 S)","$79,673.78","19",2020,79673.78,NA
"632","Street Resurfacing Menu (1-5) ","$55,763.39","$55,763.39","19",2020,55763.39,NA
"633","Street Resurfacing Menu (1-5) ","ON W 116TH PL FROM S HOMAN AVE (3400 W) TO S ST LOUIS AVE (3500 W)","$57,621.33","19",2020,57621.33,NA
"634","Street Resurfacing Menu ","ON S CENTRAL PARK AVE FROM W 107TH ST (10700 S) TO W 108TH ST (10800 S)","$4,054.49","19",2020,4054.49,NA
"635","Street Resurfacing Menu ","ON S CLAREMONT AVE FROM W 106TH ST (10600 S) TO W 107TH ST (10700 S)","$56,719.55","19",2020,56719.55,NA
"636","Street Resurfacing Menu ","ON S DAMEN AVE FROM W 93RD ST (9300 S) TO W 94TH ST (9400 S)","$54,395.00","19",2020,54395,NA
"637","Street Resurfacing Menu ","ON S FAIRFIELD AVE FROM W 110TH ST (11000 S) TO W 111TH ST (11100 S)","$61,234.11","19",2020,61234.11,NA
"638","Street Resurfacing Menu ","ON S LEAVITT ST FROM W 102ND ST (10200 S) TO W 103RD ST (10300 S)","$46,747.34","19",2020,46747.34,NA
"639","Street Resurfacing Menu ","ON S LONGWOOD DR FROM W 93RD ST (9300 S) TO W 94TH ST (9400 S)","$79,850.54","19",2020,79850.54,NA
"640","Street Resurfacing Menu ","ON S LONGWOOD DR FROM W 94TH ST (9400 S) TO W 95TH ST (9500 S)","$42,863.95","19",2020,42863.95,NA
"641","Street Resurfacing Menu ","ON S MILLARD AVE FROM W 105TH ST (10500 S) TO W 107TH ST (10700 S)","$123,143.38","19",2020,123143.38,NA
"642","Street Resurfacing Menu ","ON S OAKLEY AVE FROM W 90TH ST (9000 S) TO W 91ST ST (9100 S)","$51,298.74","19",2020,51298.74,NA
"643","Street Resurfacing Menu ","ON S OAKLEY AVE FROM W 98TH ST (9800 S) TO W 99TH ST (9900 S)","$52,717.27","19",2020,52717.27,NA
"644","Street Resurfacing Menu ","ON S SEELEY AVE FROM W 103RD ST (10300 S) TO W 104TH ST (10400 S)","$52,814.84","19",2020,52814.84,NA
"645","Street Resurfacing Menu ","ON S TROY ST FROM W 111TH ST (11100 S) TO W 112TH ST (11200 S)","$42,202.44","19",2020,42202.44,NA
"646","Street Resurfacing Menu ","ON S WHIPPLE ST FROM W 109TH ST (10900 S) TO W 110TH PL (11030 S)","$78,474.81","19",2020,78474.81,NA
"647","Street Resurfacing Menu ","ON W 100TH ST FROM S WALDEN PKWY (1810 W) TO S LONGWOOD DR (1900 W)","$21,859.66","19",2020,21859.66,NA
"648","Street Resurfacing Menu ","ON W 104TH ST FROM S HOYNE AVE (2100 W) TO S SEELEY AVE (2030 W)","$24,749.73","19",2020,24749.73,NA
"649","Street Resurfacing Menu ","ON W 104TH ST FROM S TALMAN AVE (2650 W) TO S MAPLEWOOD AVE (2530 W)","$66,918.25","19",2020,66918.25,NA
"650","Street Resurfacing Menu ","ON W 105TH ST FROM S PULASKI RD (4000 W) TO S SPRINGFIELD AVE (3900 W)","$71,934.86","19",2020,71934.86,NA
"651","Alley Resurfacing Menu (1-1) ","W 54TH ST & S LOOMIS BLVD&S BISHOP ST & W GARFIELD BLVD","$38,081.57","20",2020,38081.57,NA
"652","Street Light Residential Staggered Piggy Back Menu ","HARPER AVE FROM 6423 S TO E 64TH ST (6400 S); ON S BLACKSTONE AVE FROM 6498 S TO","$153,231.35","20",2020,153231.35,NA
"653","Street Light Upgrade Menu ","248 W 65TH ST","$500.00","20",2020,500,NA
"654","Street Resurfacing Menu (1-5) ","ON S PARNELL AVE FROM W 63RD ST (6300 S) TO W 64TH ST (6400 S)","$34,756.80","20",2020,34756.8,NA
"655","Street Resurfacing Menu (1-5) ","ON W 50TH ST FROM S MARSHFIELD AVE (1630 W) TO S PAULINA ST (1700 W)","$44,212.08","20",2020,44212.08,NA
"656","Street Resurfacing Menu (1-5) ","ON W 54TH ST FROM S LOWE AVE (630 W) TO S UNION AVE (700 W)","$33,173.75","20",2020,33173.75,NA
"657","Street Resurfacing Menu ","$4,679.56","$4,679.56","20",2020,4679.56,NA
"658","Street Resurfacing Menu ","$22,072.80","$22,072.80","20",2020,22072.8,NA
"659","Street Resurfacing Menu ","ON S BISHOP ST FROM W 47TH ST (4700 S) TO W 49TH ST (4900 S)","$157,380.94","20",2020,157380.94,NA
"660","Street Resurfacing Menu ","ON S EBERHART AVE FROM E 61ST ST (6100 S) TO E 62ND ST (6200 S)","$62,511.71","20",2020,62511.71,NA
